"range","type","dormancy","realm","r_niche_upper","p_niche_upper","ctmax","r_niche_lower","p_niche_lower","ctmin","limit_type","warm_under","warm_over","f_warm_over","f_warm_under","cold_under","cold_over","f_cold_over","f_cold_under","species","source","range_area_km2","lat_mp"
"Takydromus_sexlineatus_IUCN","acclimatized","cold","Terrestrial",41.07657,45.37976,45.5789,-8.642988,0.7216008,-2.683128,"tmax, tmin",-4.30319,0,0,4.50233,0,9.3645888,43.759698,0,"Takydromus sexlineatus","IUCN",3721166,9.57302511200004
"Tarentola_boettgeri_IUCN","acclimatized","none","Terrestrial",-Inf,34.84097,42.1,Inf,4.679762,-3.707262,"tmax, tmin",-Inf,0,0,Inf,-Inf,0,0,-Inf,"Tarentola boettgeri","IUCN",1756,28.8969855930001
"Thamnophis_elegans_IUCN","acclimatized","cold","Terrestrial",43.43732,43.43732,46.06011,-10.11211,2.01057,2,"tmax, tmin",0,0,0,2.62279,0,12.12268,41.43732,0,"Thamnophis elegans","IUCN",2537950,43.8473643265
"Tiliqua_rugosa_GBIF","acclimatized","cold","Terrestrial",41.41354,41.41354,45.2492,-6.035024,1.129558,-3.005052,"tmax, tmin",0,0,0,3.83566,0,7.164582,44.418592,0,"Tiliqua rugosa","GBIF",5859198,-28.2684153729021
"Tiliqua_rugosa_IUCN","acclimatized","cold","Terrestrial",41.41354,41.41354,45.2492,-3.257495,1.129558,-3.005052,"tmax, tmin",0,0,0,3.83566,0,4.387053,44.418592,0,"Tiliqua rugosa","IUCN",2858850,-30.0269519255
"Tlalocohyla_smithii_IUCN","acclimatized","none","Terrestrial",36.20141,38.23734,47.14796,-2.273509,3.483895,-0.2414058,"tmax, tmin",-2.03593,0,0,10.94655,0,5.757404,36.4428158,0,"Tlalocohyla smithii","IUCN",260451,20.7333486045001
"Trachylepis_striata_GARD","acclimatized","none","Terrestrial",40.4305,44.2153,44.5,-8.569292,14.64375,7.833243,"tmax, tmin",-3.7848,0,0,4.0695,0,23.213042,32.597257,0,"Trachylepis striata","GARD",7959309,-9.2217838977336
"Trimeresurus_gracilis_GARD","acclimatized","none","Terrestrial",33.3392,41.57511,41.90225,3.929753,2.189903,-3.109706,"tmax, tmin",-8.23591,0,0,8.56305,-1.73985,0,0,-7.039459,"Trimeresurus gracilis","GARD",17181,23.8421755472729
"Trimeresurus_stejnegeri_GARD","acclimatized","none","Terrestrial",37.83038,41.95721,42.20225,-12.31978,4.001421,-4.017262,"tmax, tmin",-4.12683000000001,0,0,4.37187,0,16.321201,41.847642,0,"Trimeresurus stejnegeri","GARD",3155609,21.4164819321931
"Uta_stansburiana_GBIF","acclimatized","cold","Terrestrial",43.41114,43.41114,46.46344,-9.990121,3.603244,-1.623886,"tmax, tmin",0,0,0,3.0523,0,13.593365,45.035026,0,"Uta stansburiana","GBIF",3773780,36.2118436608121
"Uta_stansburiana_IUCN","acclimatized","cold","Terrestrial",43.41114,43.41114,46.46344,-9.990121,3.603244,-1.623886,"tmax, tmin",0,0,0,3.0523,0,13.593365,45.035026,0,"Uta stansburiana","IUCN",2078485,35.227160181
"Xantusia_vigilis_IUCN","acclimatized","none","Terrestrial",43.40952,43.40952,43.75511,-12.95254,1.891661,-4.462312,"tmax, tmin",0,0,0,0.345590000000001,0,14.844201,47.871832,0,"Xantusia vigilis","IUCN",254886,30.6486560185
"Adelotus_brevis_IUCN","acclimatized","none","Terrestrial",32.20009,36.62272,39.51289,NA,NA,NA,"tmax",-4.42263,0,0,7.3128,NA,NA,NA,NA,"Adelotus brevis","IUCN",479050,-27.7921963864999
"Ambystoma_jeffersonianum_IUCN","acclimatized","none","Terrestrial",29.97437,37.70972,40.75016,NA,NA,NA,"tmax",-7.73535,0,0,10.77579,NA,NA,NA,NA,"Ambystoma jeffersonianum","IUCN",470696,40.7999245830001
"Ambystoma_macrodactylum_IUCN","acclimatized","cold","Terrestrial",34.03003,38.05415,40.17793,NA,NA,NA,"tmax",-4.02412,0,0,6.14790000000001,NA,NA,NA,NA,"Ambystoma macrodactylum","IUCN",1443399,47.8267179435001
"Ambystoma_maculatum_IUCN","acclimatized","cold","Terrestrial",32.50209,37.34018,44.36405,NA,NA,NA,"tmax",-4.83808999999999,0,0,11.86196,NA,NA,NA,NA,"Ambystoma maculatum","IUCN",3105942,41.229475585
"Anaxyrus_compactilis_IUCN","acclimatized","none","Terrestrial",34.01732,37.78786,40.5057,NA,NA,NA,"tmax",-3.77054,0,0,6.48838,NA,NA,NA,NA,"Anaxyrus compactilis","IUCN",314895,23.4900481455001
"Anolis_cybotes_GBIF","acclimatized","none","Terrestrial",43.1525,42.62836,42.90737,NA,NA,NA,"tmax",0,0.524140000000003,0.245130000000003,0,NA,NA,NA,NA,"Anolis cybotes","GBIF",73120,18.8170116834729
"Anolis_cybotes_GARD","acclimatized","none","Terrestrial",43.1525,42.62836,42.90737,NA,NA,NA,"tmax",0,0.524140000000003,0.245130000000003,0,NA,NA,NA,NA,"Anolis cybotes","GARD",72309,18.890266324043
"Anolis_distichus_GARD","acclimatized","none","Terrestrial",43.1517,41.0097,42.52837,NA,NA,NA,"tmax",0,2.142,0.623329999999996,0,NA,NA,NA,NA,"Anolis distichus","GARD",77748,22.3078830484157
"Anolis_evermanni_GBIF","acclimatized","none","Terrestrial",-Inf,41.01114,41.84504,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Anolis evermanni","GBIF",6982,18.1798040714233
"Anolis_evermanni_GARD","acclimatized","none","Terrestrial",-Inf,41.01114,41.84504,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Anolis evermanni","GARD",5900,18.2115747523128
"Anolis_krugi_GBIF","acclimatized","none","Terrestrial",-Inf,38.25693,39.43671,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Anolis krugi","GBIF",7137,18.2285539904679
"Anolis_krugi_GARD","acclimatized","none","Terrestrial",-Inf,38.25693,39.43671,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Anolis krugi","GARD",7293,18.225481825661
"Anolis_oculatus_IUCN","acclimatized","none","Terrestrial",-Inf,37.51564,38.93671,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Anolis oculatus","IUCN",767,15.4167494775
"Anolis_pulchellus_GARD","acclimatized","none","Terrestrial",-Inf,38.25749,39.53671,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Anolis pulchellus","GARD",9290,18.3201332092285
"Anolis_pulchellus_GBIF","acclimatized","none","Terrestrial",-Inf,38.25749,39.53671,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Anolis pulchellus","GBIF",8939,18.2049585490208
"Anolis_roquet_GBIF","acclimatized","none","Terrestrial",-Inf,38.25388,39.33671,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Anolis roquet","GBIF",816,14.6112498981251
"Anolis_roquet_GARD","acclimatized","none","Terrestrial",-Inf,38.25388,39.33671,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Anolis roquet","GARD",1161,14.6355409622192
"Anolis_sagrei_GBIF","acclimatized","none","Terrestrial",43.76396,43.76396,44.42837,NA,NA,NA,"tmax",0,0,0,0.664410000000004,NA,NA,NA,NA,"Anolis sagrei","GBIF",786476,15.2744296274822
"Anolis_sagrei_GARD","acclimatized","none","Terrestrial",43.76396,43.76396,44.42837,NA,NA,NA,"tmax",0,0,0,0.664410000000004,NA,NA,NA,NA,"Anolis sagrei","GARD",326050,22.822035619948
"Anolis_semilineatus_IUCN","acclimatized","none","Terrestrial",43.15114,42.91866,43.03671,NA,NA,NA,"tmax",0,0.232479999999995,0.114429999999999,0,NA,NA,NA,NA,"Anolis semilineatus","IUCN",71982,18.9680254690001
"Anolis_shrevei_GBIF","acclimatized","none","Terrestrial",42.02376,42.922,43.12371,NA,NA,NA,"tmax",-0.898239999999994,0,0,1.09995,NA,NA,NA,NA,"Anolis shrevei","GBIF",7151,18.7039805134148
"Anolis_shrevei_GARD","acclimatized","none","Terrestrial",42.02376,42.922,43.12371,NA,NA,NA,"tmax",-0.898239999999994,0,0,1.09995,NA,NA,NA,NA,"Anolis shrevei","GARD",1705,18.899
"Anolis_stratulus_GARD","acclimatized","none","Terrestrial",-Inf,43.75951,44.14504,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Anolis stratulus","GARD",9178,18.3418130874634
"Anolis_stratulus_GBIF","acclimatized","none","Terrestrial",-Inf,43.75951,44.14504,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Anolis stratulus","GBIF",8482,18.1995316982542
"Aphaenogaster_fulva_GBIF","acclimatized","none","Terrestrial",36.07571,43.37146,46.13141,NA,NA,NA,"tmax",-7.29575,0,0,10.0557,NA,NA,NA,NA,"Aphaenogaster fulva","GBIF",2900411,36.7823473675037
"Camponotus_americanus_GBIF","acclimatized","none","Terrestrial",36.46093,43.38712,47.13141,NA,NA,NA,"tmax",-6.92619,0,0,10.67048,NA,NA,NA,NA,"Camponotus americanus","GBIF",2255983,37.6724839315284
"Camponotus_castaneus_GBIF","acclimatized","none","Terrestrial",35.49298,43.38879,44.83141,NA,NA,NA,"tmax",-7.89581,0,0,9.33843,NA,NA,NA,NA,"Camponotus castaneus","GBIF",2230632,34.5889605467564
"Camponotus_chromaiodes_GBIF","acclimatized","none","Terrestrial",34.61572,43.38712,48.33141,NA,NA,NA,"tmax",-8.7714,0,0,13.71569,NA,NA,NA,NA,"Camponotus chromaiodes","GBIF",1496873,38.7569126921941
"Camponotus_novaeboracensis_GBIF","acclimatized","none","Terrestrial",36.06815,43.38315,44.33141,NA,NA,NA,"tmax",-7.315,0,0,8.26326,NA,NA,NA,NA,"Camponotus novaeboracensis","GBIF",7020834,45.0565535519507
"Camponotus_pennsylvanicus_GBIF","acclimatized","none","Terrestrial",37.83923,43.38485,44.33141,NA,NA,NA,"tmax",-5.54562,0,0,6.49218,NA,NA,NA,NA,"Camponotus pennsylvanicus","GBIF",5500284,38.103998607173
"Charina_bottae_IUCN","acclimatized","cold","Terrestrial",41.44349,41.54572,41.84511,NA,NA,NA,"tmax",-0.102230000000006,0,0,0.401620000000001,NA,NA,NA,NA,"Charina bottae","IUCN",1112535,44.205414014
"Cnemidophorus_sexlineatus_IUCN","acclimatized","cold","Terrestrial",38.13606,43.43661,53.76344,NA,NA,NA,"tmax",-5.30055,0,0,15.62738,NA,NA,NA,NA,"Cnemidophorus sexlineatus","IUCN",2757712,34.8227326705001
"Cnemidophorus_sexlineatus_GARD","acclimatized","cold","Terrestrial",38.13606,43.43661,53.76344,NA,NA,NA,"tmax",-5.30055,0,0,15.62738,NA,NA,NA,NA,"Cnemidophorus sexlineatus","GARD",2857716,34.8227326703764
"Crinia_signifera_IUCN","acclimatized","none","Terrestrial",32.35762,36.8854,40.86843,NA,NA,NA,"tmax",-4.52778,0,0,8.51081,NA,NA,NA,NA,"Crinia signifera","IUCN",877612,-33.5854220289999
"Cyclorana_alboguttatus_IUCN","acclimatized","hot","Terrestrial",31.98728,33.51212,41.23094,NA,NA,NA,"tmax",-1.52484,0,0,9.24366,NA,NA,NA,NA,"Cyclorana alboguttatus","IUCN",1248202,-20.8974047975
"Cyclorana_brevipes_IUCN","acclimatized","hot","Terrestrial",30.03995,33.59873,43.50036,NA,NA,NA,"tmax",-3.55878,0,0,13.46041,NA,NA,NA,NA,"Cyclorana brevipes","IUCN",851090,-25.3588555745
"Cyrtodactylus_philippinicus_IUCN","acclimatized","none","Terrestrial",37.54371,37.80005,38.60558,NA,NA,NA,"tmax",-0.256340000000002,0,0,1.06187000000001,NA,NA,NA,NA,"Cyrtodactylus philippinicus","IUCN",144256,14.2270970345
"Desmognathus_ochrophaeus_IUCN","acclimatized","cold","Terrestrial",30.03898,36.013,36.4421,NA,NA,NA,"tmax",-5.97402,0,0,6.40312,NA,NA,NA,NA,"Desmognathus ochrophaeus","IUCN",292260,40.5409443395
"Desmognathus_quadramaculatus_IUCN","acclimatized","none","Terrestrial",31.20702,36.39636,36.8421,NA,NA,NA,"tmax",-5.18934,0,0,5.63508,NA,NA,NA,NA,"Desmognathus quadramaculatus","IUCN",84423,36.0416709820001
"Eurycea_longicauda_IUCN","acclimatized","cold","Terrestrial",32.42426,38.16259,43.56405,NA,NA,NA,"tmax",-5.73833,0,0,11.13979,NA,NA,NA,NA,"Eurycea longicauda","IUCN",848917,38.2685400540001
"Eurycea_lucifuga_IUCN","acclimatized","none","Terrestrial",31.90639,37.46299,43.16405,NA,NA,NA,"tmax",-5.5566,0,0,11.25766,NA,NA,NA,NA,"Eurycea lucifuga","IUCN",449642,36.7496354580001
"Eurycea_multiplicata_IUCN","acclimatized","none","Terrestrial",32.21083,37.51384,43.46405,NA,NA,NA,"tmax",-5.30301,0,0,11.25322,NA,NA,NA,NA,"Eurycea multiplicata","IUCN",136465,35.950012838
"Formica_neogagates_GBIF","acclimatized","none","Terrestrial",43.36815,44.14495,44.58011,NA,NA,NA,"tmax",-0.776800000000001,0,0,1.21196,NA,NA,NA,NA,"Formica neogagates","GBIF",11439438,47.1510487270031
"Formica_obscuripes_GBIF","acclimatized","none","Terrestrial",43.02349,43.37796,45.26141,NA,NA,NA,"tmax",-0.354469999999999,0,0,2.23792,NA,NA,NA,NA,"Formica obscuripes","GBIF",5819318,41.9109390806925
"Holbrookia_maculata_IUCN","acclimatized","none","Terrestrial",40.26334,43.41323,49.46011,NA,NA,NA,"tmax",-3.14989,0,0,9.19677,NA,NA,NA,NA,"Holbrookia maculata","IUCN",1609142,32.9500417150001
"Hyla_aurea_IUCN","acclimatized","cold","Terrestrial",32.00728,36.29445,40.51298,NA,NA,NA,"tmax",-4.28717,0,0,8.5057,NA,NA,NA,NA,"Hyla aurea","IUCN",178185,-33.8870393509999
"Hyla_caerulea_IUCN","acclimatized","none","Terrestrial",36.17401,36.25568,43.61298,NA,NA,NA,"tmax",-0.0816699999999955,0,0,7.43897,NA,NA,NA,NA,"Hyla caerulea","IUCN",4102175,-18.0399255314999
"Hyla_chloris_IUCN","acclimatized","none","Terrestrial",32.11688,36.48197,43.28231,NA,NA,NA,"tmax",-4.36509,0,0,11.16543,NA,NA,NA,NA,"Hyla chloris","IUCN",212859,-26.683161245
"Hyla_citropa_IUCN","acclimatized","none","Terrestrial",27.87619,36.56932,39.01289,NA,NA,NA,"tmax",-8.69313,0,0,11.1367,NA,NA,NA,NA,"Hyla citropa","IUCN",63401,-35.4045620575
"Hyla_lesueuri_IUCN","acclimatized","none","Terrestrial",27.83485,36.46937,38.26843,NA,NA,NA,"tmax",-8.63452,0,0,10.43358,NA,NA,NA,NA,"Hyla lesueuri","IUCN",105017,-35.7645558885
"Hyla_phyllochroa_IUCN","acclimatized","none","Terrestrial",32.26591,36.73306,38.01289,NA,NA,NA,"tmax",-4.46715,0,0,5.74698,NA,NA,NA,NA,"Hyla phyllochroa","IUCN",102043,-29.323091492
"Hylarana_erythraea_IUCN","acclimatized","none","Terrestrial",36.91309,39.87153,41.15266,NA,NA,NA,"tmax",-2.95844,0,0,4.23957,NA,NA,NA,NA,"Hylarana erythraea","IUCN",2274801,8.35114219500002
"Kaloula_kalingensis_IUCN","acclimatized","none","Terrestrial",34.50238,40.26958,40.65266,NA,NA,NA,"tmax",-5.7672,0,0,6.15028,NA,NA,NA,NA,"Kaloula kalingensis","IUCN",14438,15.9350529295
"Lacerta_schreiberi_IUCN","acclimatized","cold","Terrestrial",34.62859,44.17034,44.93578,NA,NA,NA,"tmax",-9.54175,0,0,10.30719,NA,NA,NA,NA,"Lacerta schreiberi","IUCN",140416,40.4914355930001
"Limnodynastes_dorsalis_IUCN","acclimatized","cold","Terrestrial",34.63817,36.43985,40.88231,NA,NA,NA,"tmax",-1.80168,0,0,6.24414,NA,NA,NA,NA,"Limnodynastes dorsalis","IUCN",324033,-31.202936271
"Limnodynastes_fletcheri_IUCN","acclimatized","none","Terrestrial",34.96224,36.4403,36.61289,NA,NA,NA,"tmax",-1.47806,0,0,1.65065,NA,NA,NA,NA,"Limnodynastes fletcheri","IUCN",1342856,-29.75582816
"Limnodynastes_tasmaniensis_IUCN","acclimatized","hot","Terrestrial",30.04467,33.62207,39.18648,NA,NA,NA,"tmax",-3.5774,0,0,9.14181,NA,NA,NA,NA,"Limnodynastes tasmaniensis","IUCN",2427931,-30.540607745
"Limnonectes_woodworthi_IUCN","acclimatized","none","Terrestrial",34.26728,39.90945,42.25266,NA,NA,NA,"tmax",-5.64217,0,0,7.98538,NA,NA,NA,NA,"Limnonectes woodworthi","IUCN",25845,15.602261145
"Lipinia_pulchella_IUCN","acclimatized","none","Terrestrial",37.53674,38.53236,39.10558,NA,NA,NA,"tmax",-0.995619999999995,0,0,1.56884,NA,NA,NA,NA,"Lipinia pulchella","IUCN",182831,12.1031801700001
"Litoria_gracilenta_IUCN","acclimatized","none","Terrestrial",30.38124,36.62272,44.16843,NA,NA,NA,"tmax",-6.24148,0,0,13.78719,NA,NA,NA,NA,"Litoria gracilenta","IUCN",318333,-21.154691273
"Neobatrachus_pictus_IUCN","acclimatized","hot","Terrestrial",25.23167,33.56735,36.73094,NA,NA,NA,"tmax",-8.33568,0,0,11.49927,NA,NA,NA,NA,"Neobatrachus pictus","IUCN",310057,-34.6030740445
"Notophthalmus_viridescens_IUCN","acclimatized","cold","Terrestrial",33.87389,37.68253,42.2421,NA,NA,NA,"tmax",-3.80864,0,0,8.36821,NA,NA,NA,NA,"Notophthalmus viridescens","IUCN",3520443,38.0308696245
"Occidozyga_laevis_IUCN","acclimatized","none","Terrestrial",34.39758,40.10769,41.65266,NA,NA,NA,"tmax",-5.71011,0,0,7.25508,NA,NA,NA,NA,"Occidozyga laevis","IUCN",507731,9.46836624900004
"Parvoscincus_decipiens_GARD","acclimatized","none","Terrestrial",37.53546,36.17479,36.90558,NA,NA,NA,"tmax",0,1.36067,0.62988,0,NA,NA,NA,NA,"Parvoscincus decipiens","GARD",201993,12.1031842663899
"Petrosaurus_mearnsi_IUCN","acclimatized","none","Terrestrial",42.40806,43.4183,46.34677,NA,NA,NA,"tmax",-1.01024,0,0,3.93871,NA,NA,NA,NA,"Petrosaurus mearnsi","IUCN",16987,31.2361152345001
"Philoria_frosti_IUCN","acclimatized","none","Terrestrial",22.23662,32.33627,33.96843,NA,NA,NA,"tmax",-10.09965,0,0,11.73181,NA,NA,NA,NA,"Philoria frosti","IUCN",103,-37.8264241559999
"Philoria_loveridgei_IUCN","acclimatized","none","Terrestrial",30.20144,36.8854,38.02677,NA,NA,NA,"tmax",-6.68396,0,0,7.82533,NA,NA,NA,NA,"Philoria loveridgei","IUCN",450,-28.2873564645
"Phrurolithus_festivus_GBIF","acclimatized","none","Terrestrial",31.0254,44.14419,51.28762,NA,NA,NA,"tmax",-13.11879,0,0,20.26222,NA,NA,NA,NA,"Phrurolithus festivus","GBIF",3206384,53.9540674435911
"Pinoyscincus_abdictus_GARD","acclimatized","none","Terrestrial",37.54413,40.17933,40.90558,NA,NA,NA,"tmax",-2.6352,0,0,3.36145,NA,NA,NA,NA,"Pinoyscincus abdictus","GARD",228801,12.1031842663899
"Pinoyscincus_jagori_GARD","acclimatized","none","Terrestrial",37.54525,40.7346,41.00558,NA,NA,NA,"tmax",-3.18935,0,0,3.46033,NA,NA,NA,NA,"Pinoyscincus jagori","GARD",274174,12.5661914347869
"Platymantis_banahao_IUCN","acclimatized","none","Terrestrial",34.50455,39.44426,40.15266,NA,NA,NA,"tmax",-4.93971,0,0,5.64811,NA,NA,NA,NA,"Platymantis banahao","IUCN",117,14.0642100065
"Platymantis_corrugatus_IUCN","acclimatized","none","Terrestrial",34.53184,39.48222,40.05266,NA,NA,NA,"tmax",-4.95038,0,0,5.52082,NA,NA,NA,NA,"Platymantis corrugatus","IUCN",264395,12.1031801700001
"Platymantis_dorsalis_IUCN","acclimatized","none","Terrestrial",34.51451,39.03783,39.25266,NA,NA,NA,"tmax",-4.52332,0,0,4.73815,NA,NA,NA,NA,"Platymantis dorsalis","IUCN",62586,12.416854908
"Platymantis_luzonensis_IUCN","acclimatized","none","Terrestrial",34.54887,40.34211,41.05266,NA,NA,NA,"tmax",-5.79324,0,0,6.50379,NA,NA,NA,NA,"Platymantis luzonensis","IUCN",2669,14.1446324655001
"Plestiodon_skiltonianus_IUCN","acclimatized","cold","Terrestrial",43.41878,43.41878,45.19427,NA,NA,NA,"tmax",0,0,0,1.77549,NA,NA,NA,NA,"Plestiodon skiltonianus","IUCN",1155716,40.8027995835001
"Plethodon_glutinosus_IUCN","acclimatized","cold","Terrestrial",32.09483,37.48506,38.69181,NA,NA,NA,"tmax",-5.39023,0,0,6.59698,NA,NA,NA,NA,"Plethodon glutinosus","IUCN",1341114,35.8684768855001
"Podarcis_bocagei_IUCN","acclimatized","cold","Terrestrial",30.90588,44.16674,47.33578,NA,NA,NA,"tmax",-13.26086,0,0,16.4299,NA,NA,NA,NA,"Podarcis bocagei","IUCN",58387,42.397385593
"Podarcis_lilfordi_IUCN","acclimatized","cold","Terrestrial",-Inf,44.16785,45.23578,NA,NA,NA,"tmax",-Inf,0,0,Inf,NA,NA,NA,NA,"Podarcis lilfordi","IUCN",119,39.6229191985001
"Pogonomyrmex_barbatus_GBIF","acclimatized","none","Terrestrial",43.38712,43.73515,51.89222,NA,NA,NA,"tmax",-0.348029999999994,0,0,8.5051,NA,NA,NA,NA,"Pogonomyrmex barbatus","GBIF",3138765,28.622692723514
"Pogonomyrmex_rugosus_GBIF","acclimatized","none","Terrestrial",43.38525,43.38525,53.60713,NA,NA,NA,"tmax",0,0,0,10.22188,NA,NA,NA,NA,"Pogonomyrmex rugosus","GBIF",2342979,31.6345381279728
"Proceratium_silaceum_GBIF","acclimatized","none","Terrestrial",34.68466,43.3708,44.33141,NA,NA,NA,"tmax",-8.68614,0,0,9.64675,NA,NA,NA,NA,"Proceratium silaceum","GBIF",1972557,37.3579113225325
"Pseudacris_triseriata_IUCN","acclimatized","cold","Terrestrial",30.74978,38.25099,43.27793,NA,NA,NA,"tmax",-7.50121,0,0,12.52815,NA,NA,NA,NA,"Pseudacris triseriata","IUCN",409564,41.0366390790001
"Pseudophryne_corroboree_IUCN","acclimatized","cold","Terrestrial",22.98015,36.95031,40.36843,NA,NA,NA,"tmax",-13.97016,0,0,17.38828,NA,NA,NA,NA,"Pseudophryne corroboree","IUCN",1079,-36.1964145
"Pseudophryne_dendyi_IUCN","acclimatized","none","Terrestrial",27.7834,36.85025,43.11289,NA,NA,NA,"tmax",-9.06685,0,0,15.32949,NA,NA,NA,NA,"Pseudophryne dendyi","IUCN",66437,-36.962168968
"Pseudotriton_ruber_IUCN","acclimatized","cold","Terrestrial",32.08768,37.46523,40.2421,NA,NA,NA,"tmax",-5.37755,0,0,8.15442,NA,NA,NA,NA,"Pseudotriton ruber","IUCN",1068842,37.3340034450001
"Tetramorium_caespitum_GBIF","acclimatized","none","Terrestrial",45.17377,45.56574,46.24124,NA,NA,NA,"tmax",-0.391970000000001,0,0,1.06747,NA,NA,NA,NA,"Tetramorium caespitum","GBIF",5116299,47.4790981348943
"Trachymyrmex_septentrionalis_GBIF","acclimatized","cold","Terrestrial",38.31609,43.37272,45.53141,NA,NA,NA,"tmax",-5.05663,0,0,7.21532,NA,NA,NA,NA,"Trachymyrmex septentrionalis","GBIF",3046650,32.9424422251469
"Acris_crepitans_IUCN","acclimatized","cold","Terrestrial",NA,NA,NA,-10.24072,-4.313022,-6.135804,"tmin",NA,NA,NA,NA,0,5.927698,NA,0,"Acris crepitans","IUCN",3209419,35.612487486
"Calathus_melanocephalus_GBIF","acclimatized","none","Terrestrial",NA,NA,NA,-23.77653,-4.758063,-7.456639,"tmin",NA,NA,NA,NA,0,19.018467,NA,0,"Calathus melanocephalus","GBIF",3483961,55.9987250927998
"Craugastor_fitzingeri_IUCN","acclimatized","none","Terrestrial",NA,NA,NA,12.63262,6.55827,3.446101,"tmin",NA,NA,NA,NA,-6.07435,0,0,-9.186519,"Craugastor fitzingeri","IUCN",282361,9.82639719900004
"Engystomops_pustulosus_IUCN","acclimatized","cold","Terrestrial",NA,NA,NA,3.895876,3.865124,0.8641957,"tmin",NA,NA,NA,NA,-0.0307520000000001,0,0,-3.0316803,"Engystomops pustulosus","IUCN",894865,11.8839737550001
"Hoplodactylus_maculatus_GBIF","acclimatized","cold","Terrestrial",NA,NA,NA,0.2896314,-2.28415,-6.085052,"tmin",NA,NA,NA,NA,-2.5737814,0,0,-6.3746834,"Hoplodactylus maculatus","GBIF",35098,-42.3864598175389
"Hyalinobatrachium_fleischmanni_IUCN","acclimatized","none","Terrestrial",NA,NA,NA,2.268717,0.7314813,-2.741406,"tmin",NA,NA,NA,NA,-1.5372357,0,0,-5.010123,"Hyalinobatrachium fleischmanni","IUCN",406012,11.593506801
"Leptodactylus_pentadactylus_IUCN","acclimatized","none","Terrestrial",NA,NA,NA,14.34152,4.645279,1.664988,"tmin",NA,NA,NA,NA,-9.696241,0,0,-12.676532,"Leptodactylus pentadactylus","IUCN",4506562,-4.83927585299995
"Liolaemus_altissimus_GBIF","acclimatized","cold","Terrestrial",NA,NA,NA,0.004775482,0.9726141,-3.355021,"tmin",NA,NA,NA,NA,0,0.967838618,0,-3.359796482,"Liolaemus altissimus","GBIF",248095,-36.6210309563032
"Liolaemus_chiliensis_IUCN","acclimatized","cold","Terrestrial",NA,NA,NA,-0.1604023,0.542556,-3.665021,"tmin",NA,NA,NA,NA,0,0.7029583,0,-3.5046187,"Liolaemus chiliensis","IUCN",167918,-36.0206594405
"Liolaemus_chiliensis_GBIF","acclimatized","cold","Terrestrial",NA,NA,NA,0.03868236,0.542556,-3.665021,"tmin",NA,NA,NA,NA,0,0.50387364,0,-3.70370336,"Liolaemus chiliensis","GBIF",167505,-35.8859618746173
