"longitude","latitude","mean_temp"
-174.5,72.5,NA
-174.5,73.5,NA
-174.5,74.5,NA
-174.5,75.5,NA
-174.5,76.5,NA
-174.5,77.5,NA
-174.5,78.5,NA
-174.5,79.5,NA
-174.5,80.5,NA
-174.5,81.5,NA
-174.5,82.5,NA
-174.5,83.5,NA
-174.5,84.5,NA
-174.5,85.5,NA
-174.5,86.5,NA
-174.5,87.5,NA
-174.5,88.5,NA
-174.5,89.5,NA
-173.5,-89.5,-48.844384328607
-173.5,-88.5,-49.5836101510937
-173.5,-87.5,-46.5443758433901
-173.5,-86.5,-42.776447512774
-173.5,-85.5,-40.1672391880224
-173.5,-84.5,-25.3236410934841
-173.5,-83.5,-24.5586413662631
-173.5,-82.5,-26.7506320931159
-173.5,-81.5,-27.7766611022821
-173.5,-80.5,-28.2963290639619
-173.5,-79.5,-27.857690966996
-173.5,-78.5,-26.0211627926905
-173.5,-77.5,NA
-173.5,-76.5,NA
-173.5,-75.5,NA
-173.5,-74.5,NA
-173.5,-73.5,NA
-173.5,-72.5,NA
-173.5,-71.5,NA
-173.5,-70.5,NA
-173.5,-69.5,NA
-173.5,-68.5,NA
-173.5,-67.5,NA
-173.5,-66.5,NA
-173.5,-65.5,NA
-173.5,-64.5,NA
-173.5,-63.5,NA
-173.5,-62.5,NA
-173.5,-61.5,NA
-173.5,-60.5,NA
-173.5,-59.5,NA
-173.5,-58.5,NA
-173.5,-57.5,NA
-173.5,-56.5,NA
-173.5,-55.5,NA
-173.5,-54.5,NA
-173.5,-53.5,NA
-173.5,-52.5,NA
-173.5,-51.5,NA
-173.5,-50.5,NA
-173.5,-49.5,NA
-173.5,-48.5,NA
-173.5,-47.5,NA
-173.5,-46.5,NA
-173.5,-45.5,NA
-173.5,-44.5,NA
-173.5,-43.5,NA
-173.5,-42.5,NA
-173.5,-41.5,NA
-173.5,-40.5,NA
-173.5,-39.5,NA
-173.5,-38.5,NA
-173.5,-37.5,NA
-173.5,-36.5,NA
-173.5,-35.5,NA
-173.5,-34.5,NA
-173.5,-33.5,NA
-173.5,-32.5,NA
-173.5,-31.5,NA
-173.5,-30.5,NA
-173.5,-29.5,NA
-173.5,-28.5,NA
-173.5,-27.5,NA
-173.5,-26.5,NA
-173.5,-25.5,NA
-173.5,-24.5,NA
-173.5,-23.5,NA
-173.5,-22.5,NA
-173.5,-21.5,NA
-173.5,-20.5,NA
-173.5,-19.5,NA
-173.5,-18.5,NA
-173.5,-17.5,NA
-173.5,-16.5,NA
-173.5,-15.5,NA
-173.5,-14.5,NA
-173.5,-13.5,NA
-173.5,-12.5,NA
-173.5,-11.5,NA
-173.5,-10.5,NA
-173.5,-9.5,NA
-173.5,-8.5,NA
-173.5,-7.5,NA
-173.5,-6.5,NA
-173.5,-5.5,NA
-173.5,-4.5,NA
-173.5,-3.5,NA
-173.5,-2.5,NA
-173.5,-1.5,NA
-173.5,-0.5,NA
-173.5,0.5,NA
-173.5,1.5,NA
-173.5,2.5,NA
-173.5,3.5,NA
-173.5,4.5,NA
-173.5,5.5,NA
-173.5,6.5,NA
-173.5,7.5,NA
-173.5,8.5,NA
-173.5,9.5,NA
-173.5,10.5,NA
-173.5,11.5,NA
-173.5,12.5,NA
-173.5,13.5,NA
-173.5,14.5,NA
-173.5,15.5,NA
-173.5,16.5,NA
-173.5,17.5,NA
-173.5,18.5,NA
-173.5,19.5,NA
-173.5,20.5,NA
-173.5,21.5,NA
-173.5,22.5,NA
-173.5,23.5,NA
-173.5,24.5,NA
-173.5,25.5,NA
-173.5,26.5,NA
-173.5,27.5,NA
-173.5,28.5,NA
-173.5,29.5,NA
-173.5,30.5,NA
-173.5,31.5,NA
-173.5,32.5,NA
-173.5,33.5,NA
-173.5,34.5,NA
-173.5,35.5,NA
-173.5,36.5,NA
-173.5,37.5,NA
-173.5,38.5,NA
-173.5,39.5,NA
-173.5,40.5,NA
-173.5,41.5,NA
-173.5,42.5,NA
-173.5,43.5,NA
-173.5,44.5,NA
-173.5,45.5,NA
-173.5,46.5,NA
-173.5,47.5,NA
-173.5,48.5,NA
-173.5,49.5,NA
-173.5,50.5,NA
-173.5,51.5,NA
-173.5,52.5,NA
-173.5,53.5,NA
-173.5,54.5,NA
-173.5,55.5,NA
-173.5,56.5,NA
-173.5,57.5,NA
-173.5,58.5,NA
-173.5,59.5,NA
-173.5,60.5,NA
-173.5,61.5,NA
-173.5,62.5,NA
-173.5,63.5,NA
-173.5,64.5,-4.12867291394428
-173.5,65.5,-5.528808678578
-173.5,66.5,-7.27255998735235
-173.5,67.5,-7.82181605228664
-173.5,68.5,NA
-173.5,69.5,NA
-173.5,70.5,NA
-173.5,71.5,NA
-173.5,72.5,NA
-173.5,73.5,NA
-173.5,74.5,NA
-173.5,75.5,NA
-173.5,76.5,NA
-173.5,77.5,NA
-173.5,78.5,NA
-173.5,79.5,NA
-173.5,80.5,NA
-173.5,81.5,NA
-173.5,82.5,NA
-173.5,83.5,NA
-173.5,84.5,NA
-173.5,85.5,NA
-173.5,86.5,NA
-173.5,87.5,NA
-173.5,88.5,NA
-173.5,89.5,NA
-172.5,-89.5,-48.8197829992364
-172.5,-88.5,-49.5582391215112
-172.5,-87.5,-46.3622676910495
-172.5,-86.5,-42.2635368097764
-172.5,-85.5,-41.9659988078994
-172.5,-84.5,-24.4633704830943
-172.5,-83.5,-24.5395419046441
-172.5,-82.5,-26.7137192439634
-172.5,-81.5,-27.7262614493573
-172.5,-80.5,-28.2402115025547
-172.5,-79.5,-27.7633992147065
-172.5,-78.5,-25.9124701113236
-172.5,-77.5,NA
-172.5,-76.5,NA
-172.5,-75.5,NA
-172.5,-74.5,NA
-172.5,-73.5,NA
-172.5,-72.5,NA
-172.5,-71.5,NA
-172.5,-70.5,NA
-172.5,-69.5,NA
-172.5,-68.5,NA
-172.5,-67.5,NA
-172.5,-66.5,NA
-172.5,-65.5,NA
-172.5,-64.5,NA
-172.5,-63.5,NA
-172.5,-62.5,NA
-172.5,-61.5,NA
-172.5,-60.5,NA
-172.5,-59.5,NA
-172.5,-58.5,NA
-172.5,-57.5,NA
-172.5,-56.5,NA
-172.5,-55.5,NA
-172.5,-54.5,NA
-172.5,-53.5,NA
-172.5,-52.5,NA
-172.5,-51.5,NA
-172.5,-50.5,NA
-172.5,-49.5,NA
-172.5,-48.5,NA
-172.5,-47.5,NA
-172.5,-46.5,NA
-172.5,-45.5,NA
-172.5,-44.5,NA
-172.5,-43.5,NA
-172.5,-42.5,NA
-172.5,-41.5,NA
-172.5,-40.5,NA
-172.5,-39.5,NA
-172.5,-38.5,NA
-172.5,-37.5,NA
-172.5,-36.5,NA
-172.5,-35.5,NA
-172.5,-34.5,NA
-172.5,-33.5,NA
-172.5,-32.5,NA
-172.5,-31.5,NA
-172.5,-30.5,NA
-172.5,-29.5,NA
-172.5,-28.5,NA
-172.5,-27.5,NA
-172.5,-26.5,NA
-172.5,-25.5,NA
-172.5,-24.5,NA
-172.5,-23.5,NA
-172.5,-22.5,NA
-172.5,-21.5,NA
-172.5,-20.5,NA
-172.5,-19.5,NA
-172.5,-18.5,NA
-172.5,-17.5,NA
-172.5,-16.5,NA
-172.5,-15.5,NA
-172.5,-14.5,NA
-172.5,-13.5,26.4642717958095
-172.5,-12.5,NA
-172.5,-11.5,NA
-172.5,-10.5,NA
-172.5,-9.5,NA
-172.5,-8.5,NA
-172.5,-7.5,NA
-172.5,-6.5,NA
-172.5,-5.5,NA
-172.5,-4.5,NA
-172.5,-3.5,NA
-172.5,-2.5,NA
-172.5,-1.5,NA
-172.5,-0.5,NA
-172.5,0.5,NA
-172.5,1.5,NA
-172.5,2.5,NA
-172.5,3.5,NA
-172.5,4.5,NA
-172.5,5.5,NA
-172.5,6.5,NA
-172.5,7.5,NA
-172.5,8.5,NA
-172.5,9.5,NA
-172.5,10.5,NA
-172.5,11.5,NA
-172.5,12.5,NA
-172.5,13.5,NA
-172.5,14.5,NA
-172.5,15.5,NA
-172.5,16.5,NA
-172.5,17.5,NA
-172.5,18.5,NA
-172.5,19.5,NA
-172.5,20.5,NA
-172.5,21.5,NA
-172.5,22.5,NA
-172.5,23.5,NA
-172.5,24.5,NA
-172.5,25.5,NA
-172.5,26.5,NA
-172.5,27.5,NA
-172.5,28.5,NA
-172.5,29.5,NA
-172.5,30.5,NA
-172.5,31.5,NA
-172.5,32.5,NA
-172.5,33.5,NA
-172.5,34.5,NA
-172.5,35.5,NA
-172.5,36.5,NA
-172.5,37.5,NA
-172.5,38.5,NA
-172.5,39.5,NA
-172.5,40.5,NA
-172.5,41.5,NA
-172.5,42.5,NA
-172.5,43.5,NA
-172.5,44.5,NA
-172.5,45.5,NA
-172.5,46.5,NA
-172.5,47.5,NA
-172.5,48.5,NA
-172.5,49.5,NA
-172.5,50.5,NA
-172.5,51.5,NA
-172.5,52.5,NA
-172.5,53.5,NA
-172.5,54.5,NA
-172.5,55.5,NA
-172.5,56.5,NA
-172.5,57.5,NA
-172.5,58.5,NA
-172.5,59.5,NA
-172.5,60.5,0.497402616274853
-172.5,61.5,NA
-172.5,62.5,NA
-172.5,63.5,NA
-172.5,64.5,-2.92909850069914
-172.5,65.5,-4.87105025793702
-172.5,66.5,-7.8334512347816
-172.5,67.5,NA
-172.5,68.5,NA
-172.5,69.5,NA
-172.5,70.5,NA
-172.5,71.5,NA
-172.5,72.5,NA
-172.5,73.5,NA
-172.5,74.5,NA
-172.5,75.5,NA
-172.5,76.5,NA
-172.5,77.5,NA
-172.5,78.5,NA
-172.5,79.5,NA
-172.5,80.5,NA
-172.5,81.5,NA
-172.5,82.5,NA
-172.5,83.5,NA
-172.5,84.5,NA
-172.5,85.5,NA
-172.5,86.5,NA
-172.5,87.5,NA
-172.5,88.5,NA
-172.5,89.5,NA
-171.5,-89.5,-48.7965242659211
-171.5,-88.5,-49.5344646225965
-171.5,-87.5,-46.1624179065478
-171.5,-86.5,-41.467995265269
-171.5,-85.5,-43.105331317494
-171.5,-84.5,-23.7186149257089
-171.5,-83.5,-24.5121105584209
-171.5,-82.5,-26.6373192521631
-171.5,-81.5,-27.6521852905176
-171.5,-80.5,-28.1618690213919
-171.5,-79.5,-27.6923568557545
-171.5,-78.5,-25.7845430765417
-171.5,-77.5,NA
-171.5,-76.5,NA
-171.5,-75.5,NA
-171.5,-74.5,NA
-171.5,-73.5,NA
-171.5,-72.5,NA
-171.5,-71.5,NA
-171.5,-70.5,NA
-171.5,-69.5,NA
-171.5,-68.5,NA
-171.5,-67.5,NA
-171.5,-66.5,NA
-171.5,-65.5,NA
-171.5,-64.5,NA
-171.5,-63.5,NA
-171.5,-62.5,NA
-171.5,-61.5,NA
-171.5,-60.5,NA
-171.5,-59.5,NA
-171.5,-58.5,NA
-171.5,-57.5,NA
-171.5,-56.5,NA
-171.5,-55.5,NA
-171.5,-54.5,NA
-171.5,-53.5,NA
-171.5,-52.5,NA
-171.5,-51.5,NA
-171.5,-50.5,NA
-171.5,-49.5,NA
-171.5,-48.5,NA
-171.5,-47.5,NA
-171.5,-46.5,NA
-171.5,-45.5,NA
-171.5,-44.5,NA
-171.5,-43.5,NA
-171.5,-42.5,NA
-171.5,-41.5,NA
-171.5,-40.5,NA
-171.5,-39.5,NA
-171.5,-38.5,NA
-171.5,-37.5,NA
-171.5,-36.5,NA
-171.5,-35.5,NA
-171.5,-34.5,NA
-171.5,-33.5,NA
-171.5,-32.5,NA
-171.5,-31.5,NA
-171.5,-30.5,NA
-171.5,-29.5,NA
-171.5,-28.5,NA
-171.5,-27.5,NA
-171.5,-26.5,NA
-171.5,-25.5,NA
-171.5,-24.5,NA
-171.5,-23.5,NA
-171.5,-22.5,NA
-171.5,-21.5,NA
-171.5,-20.5,NA
-171.5,-19.5,NA
-171.5,-18.5,NA
-171.5,-17.5,NA
-171.5,-16.5,NA
-171.5,-15.5,NA
-171.5,-14.5,NA
-171.5,-13.5,26.8697322569428
-171.5,-12.5,NA
-171.5,-11.5,NA
-171.5,-10.5,NA
-171.5,-9.5,NA
-171.5,-8.5,NA
-171.5,-7.5,NA
-171.5,-6.5,NA
-171.5,-5.5,NA
-171.5,-4.5,NA
-171.5,-3.5,NA
-171.5,-2.5,NA
-171.5,-1.5,NA
-171.5,-0.5,NA
-171.5,0.5,NA
-171.5,1.5,NA
-171.5,2.5,NA
-171.5,3.5,NA
-171.5,4.5,NA
-171.5,5.5,NA
-171.5,6.5,NA
-171.5,7.5,NA
-171.5,8.5,NA
-171.5,9.5,NA
-171.5,10.5,NA
-171.5,11.5,NA
-171.5,12.5,NA
-171.5,13.5,NA
-171.5,14.5,NA
-171.5,15.5,NA
-171.5,16.5,NA
-171.5,17.5,NA
-171.5,18.5,NA
-171.5,19.5,NA
-171.5,20.5,NA
-171.5,21.5,NA
-171.5,22.5,NA
-171.5,23.5,NA
-171.5,24.5,NA
-171.5,25.5,NA
-171.5,26.5,NA
-171.5,27.5,NA
-171.5,28.5,NA
-171.5,29.5,NA
-171.5,30.5,NA
-171.5,31.5,NA
-171.5,32.5,NA
-171.5,33.5,NA
-171.5,34.5,NA
-171.5,35.5,NA
-171.5,36.5,NA
-171.5,37.5,NA
-171.5,38.5,NA
-171.5,39.5,NA
-171.5,40.5,NA
-171.5,41.5,NA
-171.5,42.5,NA
-171.5,43.5,NA
-171.5,44.5,NA
-171.5,45.5,NA
-171.5,46.5,NA
-171.5,47.5,NA
-171.5,48.5,NA
-171.5,49.5,NA
-171.5,50.5,NA
-171.5,51.5,NA
-171.5,52.5,NA
-171.5,53.5,NA
-171.5,54.5,NA
-171.5,55.5,NA
-171.5,56.5,NA
-171.5,57.5,NA
-171.5,58.5,NA
-171.5,59.5,NA
-171.5,60.5,NA
-171.5,61.5,NA
-171.5,62.5,NA
-171.5,63.5,-2.08885083982661
-171.5,64.5,NA
-171.5,65.5,-4.60672783429759
-171.5,66.5,-7.19627264168125
-171.5,67.5,NA
-171.5,68.5,NA
-171.5,69.5,NA
-171.5,70.5,NA
-171.5,71.5,NA
-171.5,72.5,NA
-171.5,73.5,NA
-171.5,74.5,NA
-171.5,75.5,NA
-171.5,76.5,NA
-171.5,77.5,NA
-171.5,78.5,NA
-171.5,79.5,NA
-171.5,80.5,NA
-171.5,81.5,NA
-171.5,82.5,NA
-171.5,83.5,NA
-171.5,84.5,NA
-171.5,85.5,NA
-171.5,86.5,NA
-171.5,87.5,NA
-171.5,88.5,NA
-171.5,89.5,NA
-170.5,-89.5,-48.7752186722017
-170.5,-88.5,-49.5093511243151
-170.5,-87.5,-45.926853256432
-170.5,-86.5,-40.5917439836249
-170.5,-85.5,-39.6068279593265
-170.5,-84.5,-23.6393658173257
-170.5,-83.5,-24.4789963601165
-170.5,-82.5,-26.5441367009064
-170.5,-81.5,-27.5567839048419
-170.5,-80.5,-28.0610106258934
-170.5,-79.5,-27.6108379800073
-170.5,-78.5,-25.6351090402957
-170.5,-77.5,NA
-170.5,-76.5,NA
-170.5,-75.5,NA
-170.5,-74.5,NA
-170.5,-73.5,NA
-170.5,-72.5,NA
-170.5,-71.5,NA
-170.5,-70.5,NA
-170.5,-69.5,NA
-170.5,-68.5,NA
-170.5,-67.5,NA
-170.5,-66.5,NA
-170.5,-65.5,NA
-170.5,-64.5,NA
-170.5,-63.5,NA
-170.5,-62.5,NA
-170.5,-61.5,NA
-170.5,-60.5,NA
-170.5,-59.5,NA
-170.5,-58.5,NA
-170.5,-57.5,NA
-170.5,-56.5,NA
-170.5,-55.5,NA
-170.5,-54.5,NA
-170.5,-53.5,NA
-170.5,-52.5,NA
-170.5,-51.5,NA
-170.5,-50.5,NA
-170.5,-49.5,NA
-170.5,-48.5,NA
-170.5,-47.5,NA
-170.5,-46.5,NA
-170.5,-45.5,NA
-170.5,-44.5,NA
-170.5,-43.5,NA
-170.5,-42.5,NA
-170.5,-41.5,NA
-170.5,-40.5,NA
-170.5,-39.5,NA
-170.5,-38.5,NA
-170.5,-37.5,NA
-170.5,-36.5,NA
-170.5,-35.5,NA
-170.5,-34.5,NA
-170.5,-33.5,NA
-170.5,-32.5,NA
-170.5,-31.5,NA
-170.5,-30.5,NA
-170.5,-29.5,NA
-170.5,-28.5,NA
-170.5,-27.5,NA
-170.5,-26.5,NA
-170.5,-25.5,NA
-170.5,-24.5,NA
-170.5,-23.5,NA
-170.5,-22.5,NA
-170.5,-21.5,NA
-170.5,-20.5,NA
-170.5,-19.5,NA
-170.5,-18.5,NA
-170.5,-17.5,NA
-170.5,-16.5,NA
-170.5,-15.5,NA
-170.5,-14.5,NA
-170.5,-13.5,NA
-170.5,-12.5,NA
-170.5,-11.5,NA
-170.5,-10.5,NA
-170.5,-9.5,NA
-170.5,-8.5,NA
-170.5,-7.5,NA
-170.5,-6.5,NA
-170.5,-5.5,NA
-170.5,-4.5,NA
-170.5,-3.5,NA
-170.5,-2.5,NA
-170.5,-1.5,NA
-170.5,-0.5,NA
-170.5,0.5,NA
-170.5,1.5,NA
-170.5,2.5,NA
-170.5,3.5,NA
-170.5,4.5,NA
-170.5,5.5,NA
-170.5,6.5,NA
-170.5,7.5,NA
-170.5,8.5,NA
-170.5,9.5,NA
-170.5,10.5,NA
-170.5,11.5,NA
-170.5,12.5,NA
-170.5,13.5,NA
-170.5,14.5,NA
-170.5,15.5,NA
-170.5,16.5,NA
-170.5,17.5,NA
-170.5,18.5,NA
-170.5,19.5,NA
-170.5,20.5,NA
-170.5,21.5,NA
-170.5,22.5,NA
-170.5,23.5,NA
-170.5,24.5,NA
-170.5,25.5,NA
-170.5,26.5,NA
-170.5,27.5,NA
-170.5,28.5,NA
-170.5,29.5,NA
-170.5,30.5,NA
-170.5,31.5,NA
-170.5,32.5,NA
-170.5,33.5,NA
-170.5,34.5,NA
-170.5,35.5,NA
-170.5,36.5,NA
-170.5,37.5,NA
-170.5,38.5,NA
-170.5,39.5,NA
-170.5,40.5,NA
-170.5,41.5,NA
-170.5,42.5,NA
-170.5,43.5,NA
-170.5,44.5,NA
-170.5,45.5,NA
-170.5,46.5,NA
-170.5,47.5,NA
-170.5,48.5,NA
-170.5,49.5,NA
-170.5,50.5,NA
-170.5,51.5,NA
-170.5,52.5,NA
-170.5,53.5,NA
-170.5,54.5,NA
-170.5,55.5,NA
-170.5,56.5,NA
-170.5,57.5,NA
-170.5,58.5,NA
-170.5,59.5,NA
-170.5,60.5,NA
-170.5,61.5,NA
-170.5,62.5,NA
-170.5,63.5,-1.98513633224845
-170.5,64.5,NA
-170.5,65.5,-3.6900625695564
-170.5,66.5,-6.15879902942889
-170.5,67.5,NA
-170.5,68.5,NA
-170.5,69.5,NA
-170.5,70.5,NA
-170.5,71.5,NA
-170.5,72.5,NA
-170.5,73.5,NA
-170.5,74.5,NA
-170.5,75.5,NA
-170.5,76.5,NA
-170.5,77.5,NA
-170.5,78.5,NA
-170.5,79.5,NA
-170.5,80.5,NA
-170.5,81.5,NA
-170.5,82.5,NA
-170.5,83.5,NA
-170.5,84.5,NA
-170.5,85.5,NA
-170.5,86.5,NA
-170.5,87.5,NA
-170.5,88.5,NA
-170.5,89.5,NA
-169.5,-89.5,-48.7549348849816
-169.5,-88.5,-49.4853213324814
-169.5,-87.5,-45.7084283412095
-169.5,-86.5,-39.7441196558409
-169.5,-85.5,-36.9281208386593
-169.5,-84.5,-23.2674042954756
-169.5,-83.5,-24.4414949229661
-169.5,-82.5,-26.4254837780668
-169.5,-81.5,-27.4402670161652
-169.5,-80.5,-27.9373490354043
-169.5,-79.5,-27.5176031517801
-169.5,-78.5,-25.468939785687
-169.5,-77.5,NA
-169.5,-76.5,NA
-169.5,-75.5,NA
-169.5,-74.5,NA
-169.5,-73.5,NA
-169.5,-72.5,NA
-169.5,-71.5,NA
-169.5,-70.5,NA
-169.5,-69.5,NA
-169.5,-68.5,NA
-169.5,-67.5,NA
-169.5,-66.5,NA
-169.5,-65.5,NA
-169.5,-64.5,NA
-169.5,-63.5,NA
-169.5,-62.5,NA
-169.5,-61.5,NA
-169.5,-60.5,NA
-169.5,-59.5,NA
-169.5,-58.5,NA
-169.5,-57.5,NA
-169.5,-56.5,NA
-169.5,-55.5,NA
-169.5,-54.5,NA
-169.5,-53.5,NA
-169.5,-52.5,NA
-169.5,-51.5,NA
-169.5,-50.5,NA
-169.5,-49.5,NA
-169.5,-48.5,NA
-169.5,-47.5,NA
-169.5,-46.5,NA
-169.5,-45.5,NA
-169.5,-44.5,NA
-169.5,-43.5,NA
-169.5,-42.5,NA
-169.5,-41.5,NA
-169.5,-40.5,NA
-169.5,-39.5,NA
-169.5,-38.5,NA
-169.5,-37.5,NA
-169.5,-36.5,NA
-169.5,-35.5,NA
-169.5,-34.5,NA
-169.5,-33.5,NA
-169.5,-32.5,NA
-169.5,-31.5,NA
-169.5,-30.5,NA
-169.5,-29.5,NA
-169.5,-28.5,NA
-169.5,-27.5,NA
-169.5,-26.5,NA
-169.5,-25.5,NA
-169.5,-24.5,NA
-169.5,-23.5,NA
-169.5,-22.5,NA
-169.5,-21.5,NA
-169.5,-20.5,NA
-169.5,-19.5,NA
-169.5,-18.5,NA
-169.5,-17.5,NA
-169.5,-16.5,NA
-169.5,-15.5,NA
-169.5,-14.5,NA
-169.5,-13.5,NA
-169.5,-12.5,NA
-169.5,-11.5,NA
-169.5,-10.5,NA
-169.5,-9.5,NA
-169.5,-8.5,NA
-169.5,-7.5,NA
-169.5,-6.5,NA
-169.5,-5.5,NA
-169.5,-4.5,NA
-169.5,-3.5,NA
-169.5,-2.5,NA
-169.5,-1.5,NA
-169.5,-0.5,NA
-169.5,0.5,NA
-169.5,1.5,NA
-169.5,2.5,NA
-169.5,3.5,NA
-169.5,4.5,NA
-169.5,5.5,NA
-169.5,6.5,NA
-169.5,7.5,NA
-169.5,8.5,NA
-169.5,9.5,NA
-169.5,10.5,NA
-169.5,11.5,NA
-169.5,12.5,NA
-169.5,13.5,NA
-169.5,14.5,NA
-169.5,15.5,NA
-169.5,16.5,NA
-169.5,17.5,NA
-169.5,18.5,NA
-169.5,19.5,NA
-169.5,20.5,NA
-169.5,21.5,NA
-169.5,22.5,NA
-169.5,23.5,NA
-169.5,24.5,NA
-169.5,25.5,NA
-169.5,26.5,NA
-169.5,27.5,NA
-169.5,28.5,NA
-169.5,29.5,NA
-169.5,30.5,NA
-169.5,31.5,NA
-169.5,32.5,NA
-169.5,33.5,NA
-169.5,34.5,NA
-169.5,35.5,NA
-169.5,36.5,NA
-169.5,37.5,NA
-169.5,38.5,NA
-169.5,39.5,NA
-169.5,40.5,NA
-169.5,41.5,NA
-169.5,42.5,NA
-169.5,43.5,NA
-169.5,44.5,NA
-169.5,45.5,NA
-169.5,46.5,NA
-169.5,47.5,NA
-169.5,48.5,NA
-169.5,49.5,NA
-169.5,50.5,NA
-169.5,51.5,NA
-169.5,52.5,NA
-169.5,53.5,NA
-169.5,54.5,NA
-169.5,55.5,NA
-169.5,56.5,NA
-169.5,57.5,NA
-169.5,58.5,NA
-169.5,59.5,NA
-169.5,60.5,NA
-169.5,61.5,NA
-169.5,62.5,NA
-169.5,63.5,-1.48697552523073
-169.5,64.5,NA
-169.5,65.5,NA
-169.5,66.5,-5.58551006613326
-169.5,67.5,NA
-169.5,68.5,NA
-169.5,69.5,NA
-169.5,70.5,NA
-169.5,71.5,NA
-169.5,72.5,NA
-169.5,73.5,NA
-169.5,74.5,NA
-169.5,75.5,NA
-169.5,76.5,NA
-169.5,77.5,NA
-169.5,78.5,NA
-169.5,79.5,NA
-169.5,80.5,NA
-169.5,81.5,NA
-169.5,82.5,NA
-169.5,83.5,NA
-169.5,84.5,NA
-169.5,85.5,NA
-169.5,86.5,NA
-169.5,87.5,NA
-169.5,88.5,NA
-169.5,89.5,NA
-168.5,-89.5,-48.7339341451555
-168.5,-88.5,-49.4597383708217
-168.5,-87.5,-45.501769106816
-168.5,-86.5,-38.9141481945311
-168.5,-85.5,-37.0779441651539
-168.5,-84.5,-22.9548930637549
-168.5,-83.5,-24.4010633979144
-168.5,-82.5,-26.2962832606978
-168.5,-81.5,-27.3030010069312
-168.5,-80.5,-27.785787421611
-168.5,-79.5,-27.44051232391
-168.5,-78.5,-25.2847726652021
-168.5,-77.5,NA
-168.5,-76.5,NA
-168.5,-75.5,NA
-168.5,-74.5,NA
-168.5,-73.5,NA
-168.5,-72.5,NA
-168.5,-71.5,NA
-168.5,-70.5,NA
-168.5,-69.5,NA
-168.5,-68.5,NA
-168.5,-67.5,NA
-168.5,-66.5,NA
-168.5,-65.5,NA
-168.5,-64.5,NA
-168.5,-63.5,NA
-168.5,-62.5,NA
-168.5,-61.5,NA
-168.5,-60.5,NA
-168.5,-59.5,NA
-168.5,-58.5,NA
-168.5,-57.5,NA
-168.5,-56.5,NA
-168.5,-55.5,NA
-168.5,-54.5,NA
-168.5,-53.5,NA
-168.5,-52.5,NA
-168.5,-51.5,NA
-168.5,-50.5,NA
-168.5,-49.5,NA
-168.5,-48.5,NA
-168.5,-47.5,NA
-168.5,-46.5,NA
-168.5,-45.5,NA
-168.5,-44.5,NA
-168.5,-43.5,NA
-168.5,-42.5,NA
-168.5,-41.5,NA
-168.5,-40.5,NA
-168.5,-39.5,NA
-168.5,-38.5,NA
-168.5,-37.5,NA
-168.5,-36.5,NA
-168.5,-35.5,NA
-168.5,-34.5,NA
-168.5,-33.5,NA
-168.5,-32.5,NA
-168.5,-31.5,NA
-168.5,-30.5,NA
-168.5,-29.5,NA
-168.5,-28.5,NA
-168.5,-27.5,NA
-168.5,-26.5,NA
-168.5,-25.5,NA
-168.5,-24.5,NA
-168.5,-23.5,NA
-168.5,-22.5,NA
-168.5,-21.5,NA
-168.5,-20.5,NA
-168.5,-19.5,NA
-168.5,-18.5,NA
-168.5,-17.5,NA
-168.5,-16.5,NA
-168.5,-15.5,NA
-168.5,-14.5,NA
-168.5,-13.5,NA
-168.5,-12.5,NA
-168.5,-11.5,NA
-168.5,-10.5,NA
-168.5,-9.5,NA
-168.5,-8.5,NA
-168.5,-7.5,NA
-168.5,-6.5,NA
-168.5,-5.5,NA
-168.5,-4.5,NA
-168.5,-3.5,NA
-168.5,-2.5,NA
-168.5,-1.5,NA
-168.5,-0.5,NA
-168.5,0.5,NA
-168.5,1.5,NA
-168.5,2.5,NA
-168.5,3.5,NA
-168.5,4.5,NA
-168.5,5.5,NA
-168.5,6.5,NA
-168.5,7.5,NA
-168.5,8.5,NA
-168.5,9.5,NA
-168.5,10.5,NA
-168.5,11.5,NA
-168.5,12.5,NA
-168.5,13.5,NA
-168.5,14.5,NA
-168.5,15.5,NA
-168.5,16.5,NA
-168.5,17.5,NA
-168.5,18.5,NA
-168.5,19.5,NA
-168.5,20.5,NA
-168.5,21.5,NA
-168.5,22.5,NA
-168.5,23.5,NA
-168.5,24.5,NA
-168.5,25.5,NA
-168.5,26.5,NA
-168.5,27.5,NA
-168.5,28.5,NA
-168.5,29.5,NA
-168.5,30.5,NA
-168.5,31.5,NA
-168.5,32.5,NA
-168.5,33.5,NA
-168.5,34.5,NA
-168.5,35.5,NA
-168.5,36.5,NA
-168.5,37.5,NA
-168.5,38.5,NA
-168.5,39.5,NA
-168.5,40.5,NA
-168.5,41.5,NA
-168.5,42.5,NA
-168.5,43.5,NA
-168.5,44.5,NA
-168.5,45.5,NA
-168.5,46.5,NA
-168.5,47.5,NA
-168.5,48.5,NA
-168.5,49.5,NA
-168.5,50.5,NA
-168.5,51.5,NA
-168.5,52.5,NA
-168.5,53.5,4.80071942486132
-168.5,54.5,NA
-168.5,55.5,NA
-168.5,56.5,NA
-168.5,57.5,NA
-168.5,58.5,NA
-168.5,59.5,NA
-168.5,60.5,NA
-168.5,61.5,NA
-168.5,62.5,NA
-168.5,63.5,NA
-168.5,64.5,NA
-168.5,65.5,NA
-168.5,66.5,NA
-168.5,67.5,NA
