"Realm","Class","Order","Family","Genus","Species","Tmin","Tmax","Metric_Tmin","Metric_Tmax","RealizedRangeSource","AbsLatitude","RangeSize","LogBodySize","DispersalDistance","HotSeasonDormancy","ColdSeasonDormancy","NicheFilling_Warm","NicheFilling_Cool","LogRangeFilling","EquatorwardBiasInUnderfilling","NicheFilling_Warm_Behaviour","NicheFilling_Warm_Acclimation","NicheFilling_Cool_Acclimation","LogRangeFilling_Acclimation","EquatorwardBiasInUnderfilling_Acclimation"
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","rothi",5.5,43.8,"ct","ct","IUCN",39.75285205,17,2.30258509299405,1,"No","Yes",-3.5717735290528,4.58567583560943,-3.97343163355679,0.362220447284345,-3.5717735290528,-3.57177,0.184349,-3.78560908057249,0.130376643637174
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","salinicola",14.2,48.21,"ct","ct","IUCN",27.8639966784999,4,2.04122032885964,1,"No","Yes",-1.1206817626953,0,-3.8969093676181,0.322862129144851,-1.1206817626953,-1.76429,-3.04435,-4.06902675423781,0.0774778487533484
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","salinicola",14.2,48.21,"ct","ct","IUCN",27.8639966784999,4,2.04122032885964,1,"No","Yes",-1.1206817626953,0,-3.8969093676181,0.322862129144851,-1.1206817626953,-1.76429,-3.04435,-4.06902675423781,0.0774778487533484
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","scapularis",9.39,45.57,"ct","ct","IUCN",26.6782646765,3,2.04122032885964,1,"No","Yes",-1.631477355957,-5.63297939300533,-4.39444915467244,0.0144892538034291,-1.631477355957,-1.63147,-9.334842,-4.48863636973214,0.00637293469708888
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","scapularis",9.39,45.57,"ct","ct","IUCN",26.6782646765,3,2.04122032885964,1,"No","Yes",-1.631477355957,-5.63297939300533,-4.39444915467244,0.0144892538034291,-1.631477355957,-1.63147,-9.334842,-4.48863636973214,0.00637293469708888
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","schroederi",5.4,NA,"ct",NA,"IUCN",35.614524686,16,1.90508815453506,1,NA,"Yes",NA,5.37041601166129,NA,NA,NA,NA,2.6458932,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","telsen",8.98,44.6,"ct","ct","IUCN",41.733879623,7,2.01490302054226,1,"No","Yes",-7.6795425415039,4.92310047149659,NA,NA,NA,-7.67955,0.967875,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","telsen",8.98,44.6,"ct","ct","IUCN",41.733879623,7,2.01490302054226,1,"No","Yes",-7.6795425415039,4.92310047149659,NA,NA,NA,-7.67955,0.967875,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","tenuis",4.16,NA,"ct",NA,"IUCN",35.838528493,24,1.79175946922805,1,NA,"Yes",NA,4.12909274548293,NA,NA,NA,NA,0.84693262,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","vallecurensis",8.2,NA,"ct",NA,"IUCN",29.7164989455,1,2.0313011663519,1,NA,"Yes",NA,-6.42525100708007,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","walkeri",12.9,NA,"ct",NA,"IUCN",11.4507953265,4,1.84687876844913,1,NA,"No",NA,0.616711616516101,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","xanthoviridis",7.86,44.48,"ct","ct","IUCN",44.331013589,5,2.27212588550934,1,"No","Yes",-16.509262084961,8.28877198696136,NA,NA,-2.3996131896973,-16.50926,4.1991303,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","xanthoviridis",7.86,44.48,"ct","ct","IUCN",44.331013589,5,2.27212588550934,1,"No","Yes",-16.509262084961,8.28877198696136,NA,NA,-2.3996131896973,-16.50926,4.1991303,NA,NA
"Terrestrial","Reptilia","Squamata","Lacertidae","Eremias","argus",1,44.9,"ct","ct","IUCN",41.4884031755001,532,1.90210752639692,1,"No","Yes",-8.7091331481934,17.9973874092102,-2.12934498177833,-0.218216307502022,-8.5369082641602,-8.70913,9.761674,-1.8302931332303,-0.145482216910788
"Terrestrial","Reptilia","Squamata","Lacertidae","Eremias","argus",1,44.9,"ct","ct","IUCN",41.4884031755001,532,1.90210752639692,1,"No","Yes",-8.7091331481934,17.9973874092102,-2.12934498177833,-0.218216307502022,-8.5369082641602,-8.70913,9.761674,-1.8302931332303,-0.145482216910788
"Terrestrial","Reptilia","Squamata","Lacertidae","Eremias","brenchleyi",3.4,43.6,"ct","ct","IUCN",35.5924158100001,104,1.93152141160321,1,"No","Yes",-8.1761856079102,5.74267172813415,-2.27504893518544,-0.138076907813802,-8.1761856079102,-8.86682,-1.183155,-2.79458069325449,-0.18791847826087
"Terrestrial","Reptilia","Squamata","Lacertidae","Eremias","brenchleyi",3.4,43.6,"ct","ct","IUCN",35.5924158100001,104,1.93152141160321,1,"No","Yes",-8.1761856079102,5.74267172813415,-2.27504893518544,-0.138076907813802,-8.1761856079102,-8.86682,-1.183155,-2.79458069325449,-0.18791847826087
"Terrestrial","Reptilia","Squamata","Lacertidae","Eremias","multiocellata",9,41.1,"ct","ct","IUCN",47.168057483,153,2.05412373369555,1,"No","Yes",-5.1501579284668,25.2230796813964,NA,NA,-5.0400338745117,-6.2102,18.731432,NA,NA
"Terrestrial","Reptilia","Squamata","Lacertidae","Eremias","multiocellata",9,41.1,"ct","ct","IUCN",47.168057483,153,2.05412373369555,1,"No","Yes",-5.1501579284668,25.2230796813964,NA,NA,-5.0400338745117,-6.2102,18.731432,NA,NA
"Terrestrial","Reptilia","Squamata","Lacertidae","Lacerta","agilis",5.9,43.9,"ct","ct","IUCN",50.589335593,1482,2.43361335540045,1,"No","Yes",-7.5064468383789,22.099042892456,-2.02133391087255,0.164653361344538,-7.5064468383789,-8.04137,22.099045,-2.02559830965901,0.165228758169935
"Terrestrial","Reptilia","Squamata","Lacertidae","Lacerta","agilis",5.9,43.9,"ct","ct","IUCN",50.589335593,1482,2.43361335540045,1,"No","Yes",-7.5064468383789,22.099042892456,-2.02133391087255,0.164653361344538,-7.5064468383789,-8.04137,22.099045,-2.02559830965901,0.165228758169935
"Terrestrial","Reptilia","Squamata","Lacertidae","Lacerta","schreiberi",NA,43,NA,"ct","IUCN",40.4914355930001,31,2.60268968544438,1,"No",NA,-6.663387298584,NA,NA,NA,-5.9919731140137,-9.54175,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Lacertidae","Pedioplanis","lineoocellata",NA,45.6,NA,"ct","GBIF",26.1157265616769,217,1.87180217690159,1,"No",NA,-6.4627265930175,NA,NA,NA,-6.4627265930175,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Lacertidae","Podarcis","bocagei",NA,45.4,NA,"ct","IUCN",42.397385593,11,1.87180217690159,1,"No",NA,-13.2608680725097,NA,NA,NA,-11.8967442321777,-13.26086,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Lacertidae","Podarcis","muralis",5.9,44.2,"ct","ct","IUCN",44.084485593,254,2.01490302054226,1,"No","Yes",-9.3001670837402,16.6627979278565,-1.2254790095469,0.623290598290598,-9.3001670837402,-9.30016,16.6628,-1.2254790095469,0.623290598290598
"Terrestrial","Reptilia","Squamata","Lacertidae","Podarcis","muralis",5.9,44.2,"ct","ct","IUCN",44.084485593,254,2.01490302054226,1,"No","Yes",-9.3001670837402,16.6627979278565,-1.2254790095469,0.623290598290598,-9.3001670837402,-9.30016,16.6628,-1.2254790095469,0.623290598290598
"Terrestrial","Reptilia","Squamata","Lacertidae","Podarcis","tiliguerta",NA,42.7,NA,"ct","IUCN",40.945285593,5,1.87180217690159,1,"No",NA,-10.2867813110352,NA,NA,NA,-5.809363861084,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Lacertidae","Psammodromus","algirus",7,43.5,"ct","ct","IUCN",33.129005226,75,2.19722457733622,1,"Yes","Yes",-11.5849933624267,5.16281175613403,-2.62618161525521,0.280461452669734,-6.0019262695312,-11.585,5.162812,-2.62618161525521,0.280461452669734
"Terrestrial","Reptilia","Squamata","Lacertidae","Psammodromus","algirus",7,43.5,"ct","ct","IUCN",33.129005226,75,2.19722457733622,1,"Yes","Yes",-11.5849933624267,5.16281175613403,-2.62618161525521,0.280461452669734,-6.0019262695312,-11.585,5.162812,-2.62618161525521,0.280461452669734
"Terrestrial","Reptilia","Squamata","Lacertidae","Psammodromus","hispanicus",8.8,45.5,"ct","ct","IUCN",40.273635593,64,1.6094379124341,1,"Yes","Yes",-13.6874904632569,18.9397354125976,-1.46151778235748,-0.05952380952381,-2.6447776794434,-13.68749,18.939731,-1.46151778235748,-0.05952380952381
"Terrestrial","Reptilia","Squamata","Lacertidae","Psammodromus","hispanicus",8.8,45.5,"ct","ct","IUCN",40.273635593,64,1.6094379124341,1,"Yes","Yes",-13.6874904632569,18.9397354125976,-1.46151778235748,-0.05952380952381,-2.6447776794434,-13.68749,18.939731,-1.46151778235748,-0.05952380952381
"Terrestrial","Reptilia","Squamata","Lacertidae","Takydromus","hsuehshanensis",2.5,43.5,"ct","ct","IUCN",24.2243269205,1,1.94591014905531,1,"No","Yes",-9.238899230957,-17.3960893154144,-5.4553211153577,0.0140761300555114,-9.238899230957,-13.38777,-18.24065,-5.48893772615669,0.011512027491409
"Terrestrial","Reptilia","Squamata","Lacertidae","Takydromus","hsuehshanensis",2.5,43.5,"ct","ct","IUCN",24.2243269205,1,1.94591014905531,1,"No","Yes",-9.238899230957,-17.3960893154144,-5.4553211153577,0.0140761300555114,-9.238899230957,-13.38777,-18.24065,-5.48893772615669,0.011512027491409
"Terrestrial","Reptilia","Squamata","Lacertidae","Takydromus","septentrionalis",4.9,44.5,"ct","ct","IUCN",31.7394890015001,294,2.07944154167984,1,"No","Yes",-6.6480674743652,21.9071364402771,-1.73741040470103,0.0269154573343721,-6.6480674743652,-8.569,16.5285873,-2.09701018588216,-0.131113753332283
"Terrestrial","Reptilia","Squamata","Lacertidae","Takydromus","septentrionalis",4.9,44.5,"ct","ct","IUCN",31.7394890015001,294,2.07944154167984,1,"No","Yes",-6.6480674743652,21.9071364402771,-1.73741040470103,0.0269154573343721,-6.6480674743652,-8.569,16.5285873,-2.09701018588216,-0.131113753332283
"Terrestrial","Reptilia","Squamata","Lacertidae","Takydromus","sexlineatus",6.4,42.2,"ct","ct","IUCN",9.57302511200004,337,1.79175946922805,1,"No","Yes",-1.12141418457031,15.072995185852,-0.937318099066231,-0.40952128465384,-1.12141418457031,-4.30319,9.3645888,-1.10891104086868,-0.47037947037947
"Terrestrial","Reptilia","Squamata","Lacertidae","Takydromus","sexlineatus",6.4,42.2,"ct","ct","IUCN",9.57302511200004,337,1.79175946922805,1,"No","Yes",-1.12141418457031,15.072995185852,-0.937318099066231,-0.40952128465384,-1.12141418457031,-4.30319,9.3645888,-1.10891104086868,-0.47037947037947
"Terrestrial","Reptilia","Squamata","Lacertidae","Zootoca","vivipara",1.9,43.9,"ct","ct","IUCN",56.3022355925001,2220,1.87180217690159,1,"No","Yes",-12.2848224639893,22.1795418262482,-1.32650644274092,0.770129954335362,-10.173113861084,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Lacertidae","Zootoca","vivipara",1.9,43.9,"ct","ct","IUCN",56.3022355925001,2220,1.87180217690159,1,"No","Yes",-12.2848224639893,22.1795418262482,-1.32650644274092,0.770129954335362,-10.173113861084,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","antofagastensis",11.8,41.4,"ct","ct","IUCN",26.9898155065,4,2.30258509299405,1,"No","Yes",-1.8880767822266,1.3592615127563,-3.66356164612965,0.11509900990099,-1.8880767822266,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","antofagastensis",11.8,41.4,"ct","ct","IUCN",26.9898155065,4,2.30258509299405,1,"No","Yes",-1.8880767822266,1.3592615127563,-3.66356164612965,0.11509900990099,-1.8880767822266,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","dorsimaculatus",10.5,41.9,"ct","ct","IUCN",37.8226289335,2,2.22570404865809,1,"No","Yes",-3.5251197814942,4.6403961181641,NA,NA,-1.9193966674805,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","dorsimaculatus",10.5,41.9,"ct","ct","IUCN",37.8226289335,2,2.22570404865809,1,"No","Yes",-3.5251197814942,4.6403961181641,NA,NA,-1.9193966674805,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","indistinctus",7,44.7,"ct","ct","IUCN",45.438529748,1,2.30258509299405,1,"No","Yes",-18.8944816589356,3.10619997978211,NA,NA,-2.8275009155273,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","indistinctus",7,44.7,"ct","ct","IUCN",45.438529748,1,2.30258509299405,1,"No","Yes",-18.8944816589356,3.10619997978211,NA,NA,-2.8275009155273,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","palluma",11.5,44.6,"ct","ct","IUCN",34.711029082,5,2.39789527279837,1,"No","Yes",-3.42671966552729,3.1409521102905,NA,NA,-3.3007385253906,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","palluma",11.5,44.6,"ct","ct","IUCN",34.711029082,5,2.39789527279837,1,"No","Yes",-3.42671966552729,3.1409521102905,NA,NA,-3.3007385253906,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","patagonicus",9.8,39.9,"ct","ct","GARD",43.4863621095636,8,2.3887627892351,1,"No","Yes",-16.5132102966308,10.0095807611942,NA,NA,-7.470658416748,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","patagonicus",9.8,39.9,"ct","ct","GARD",43.4863621095636,8,2.3887627892351,1,"No","Yes",-16.5132102966308,10.0095807611942,NA,NA,-7.470658416748,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","somuncurensis",5.7,42.8,"ct","ct","IUCN",41.4671321835,2,2.30258509299405,1,"No","Yes",-16.0559234619141,1.66206073760987,NA,NA,-5.7998916625977,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","somuncurensis",5.7,42.8,"ct","ct","IUCN",41.4671321835,2,2.30258509299405,1,"No","Yes",-16.0559234619141,1.66206073760987,NA,NA,-5.7998916625977,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","tenebrosus",9.8,39.9,"ct","ct","IUCN",40.890719821,2,2.16561923792089,1,"No","Yes",-8.5961875915527,8.80638980865479,NA,NA,-4.8886213684082,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","tenebrosus",9.8,39.9,"ct","ct","IUCN",40.890719821,2,2.16561923792089,1,"No","Yes",-8.5961875915527,8.80638980865479,NA,NA,-4.8886213684082,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","zapalensis",8.9,42.4,"ct","ct","IUCN",39.4286127115,5,2.19722457733622,1,"No","Yes",-5.4267768859863,7.59597897529603,NA,NA,-2.7589189147949,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Liolaemidae","Phymaturus","zapalensis",8.9,42.4,"ct","ct","IUCN",39.4286127115,5,2.19722457733622,1,"No","Yes",-5.4267768859863,7.59597897529603,NA,NA,-2.7589189147949,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Petrosaurus","mearnsi",NA,42.6,NA,"ct","IUCN",31.2361152345001,8,2.10960695601156,1,"No",NA,-0.151206970214901,NA,NA,NA,-0.151206970214901,-1.01024,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Phrynosoma","cornutum",9.5,47.9,"ct","ct","IUCN",31.469849648,186,2.56494935746154,1,"No","Yes",-3.1578903198242,8.49049699306488,-0.73716406597672,-0.025077160493827,-3.1578903198242,-3.15789,3.7224,-0.891598119283784,-0.11984126984127
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Phrynosoma","cornutum",9.5,47.9,"ct","ct","IUCN",31.469849648,186,2.56494935746154,1,"No","Yes",-3.1578903198242,8.49049699306488,-0.73716406597672,-0.025077160493827,-3.1578903198242,-3.15789,3.7224,-0.891598119283784,-0.11984126984127
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Phrynosoma","coronatum",NA,46.7,NA,"ct","IUCN",31.822158544,40,2.43361335540045,1,"No",NA,0,NA,NA,NA,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Phrynosoma","platyrhinos",NA,45.5,NA,"ct","IUCN",37.509961697,105,2.2512917986065,1,"No",NA,0,NA,NA,NA,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","graciosus",9.1,43,"ct","ct","IUCN",40.5884107895,222,1.74919985480926,1,"No","Yes",0.858650207519496,19.1666831970215,-3.72810016726722,0.0390215492137449,0.858650207519496,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","graciosus",9.1,43,"ct","ct","IUCN",40.5884107895,222,1.74919985480926,1,"No","Yes",0.858650207519496,19.1666831970215,-3.72810016726722,0.0390215492137449,0.858650207519496,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","grammicus",NA,41.8,NA,"ct","IUCN",22.6760462585001,92,1.73147853834313,1,"No",NA,-3.4914360046387,NA,NA,NA,-3.4914360046387,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","magister",NA,43,NA,"ct","IUCN",32.7853500245001,157,2.65324196460721,1,"No",NA,0.859546661376903,NA,NA,NA,0.859546661376903,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","malachiticus",9.7,42.8,"ct","ct","IUCN",12.210648116,17,2.28442112236637,1,"No","Yes",-6.4317054748535,-2.9788951873779,-1.69938614909704,-0.0905797101449279,-6.4317054748535,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","malachiticus",9.7,42.8,"ct","ct","IUCN",12.210648116,17,2.28442112236637,1,"No","Yes",-6.4317054748535,-2.9788951873779,-1.69938614909704,-0.0905797101449279,-6.4317054748535,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","merriami",14.1,41.5,"ct","ct","IUCN",28.6531385135001,26,1.88706964903238,1,"No","Yes",0.0383911132812997,6.54618644714356,-2.30258509299405,0.0681818181818188,0.0383911132812997,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","merriami",14.1,41.5,"ct","ct","IUCN",28.6531385135001,26,1.88706964903238,1,"No","Yes",0.0383911132812997,6.54618644714356,-2.30258509299405,0.0681818181818188,0.0383911132812997,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","occidentalis",4.8,44.1,"ct","ct","IUCN",38.4105152680001,140,1.88933979756692,1,"No","Yes",0,12.6600522994995,-2.79028829933918,0.0582922824302132,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","occidentalis",4.8,44.1,"ct","ct","IUCN",38.4105152680001,140,1.88933979756692,1,"No","Yes",0,12.6600522994995,-2.79028829933918,0.0582922824302132,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","undulatus",11.4,40.4,"ct","ct","IUCN",33.6857207805,481,1.83258146374831,1,"No","Yes",0,21.418496131897,-0.438617315425065,0.3631156930126,0,-1.80446,18.639962,-0.29035230100766,0.28414340555664
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","undulatus",11.4,40.4,"ct","ct","IUCN",33.6857207805,481,1.83258146374831,1,"No","Yes",0,21.418496131897,-0.438617315425065,0.3631156930126,0,-1.80446,18.639962,-0.29035230100766,0.28414340555664
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","variabilis",10.2,43.1,"ct","ct","IUCN",19.871451299,96,1.75906408638991,1,"No","Yes",0.692779541015696,-3.4251832962036,-1.17373291913622,-0.220272991720743,0.692779541015696,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","variabilis",10.2,43.1,"ct","ct","IUCN",19.871451299,96,1.75906408638991,1,"No","Yes",0.692779541015696,-3.4251832962036,-1.17373291913622,-0.220272991720743,0.692779541015696,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Sceloporus","woodi",NA,44.2,NA,"ct","IUCN",27.8280170005,9,1.70928324740382,1,"No",NA,-7.6005516052246,NA,NA,NA,-6.1634864807129,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Uma","inornata",NA,45,NA,"ct","IUCN",33.848653518,4,2.51769647261099,1,"No",NA,0,NA,NA,NA,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Urosaurus","ornatus",NA,43.1,NA,"ct","IUCN",31.9201154785001,172,1.62668826584063,1,"No",NA,0.1645317077637,NA,NA,NA,0.1645317077637,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Uta","stansburiana",7.8,43.7,"ct","ct","IUCN",35.227160181,274,1.52974514352485,1,"No","Yes",0,17.821722984314,-1.21800433513019,-0.045305814246162,NA,0,13.593365,-1.256836293883,-0.0917375779431879
"Terrestrial","Reptilia","Squamata","Phrynosomatidae","Uta","stansburiana",7.8,43.7,"ct","ct","IUCN",35.227160181,274,1.52974514352485,1,"No","Yes",0,17.821722984314,-1.21800433513019,-0.045305814246162,NA,0,13.593365,-1.256836293883,-0.0917375779431879
"Terrestrial","Reptilia","Squamata","Scincidae","Acontias","meleagris",NA,41,NA,"ct","IUCN",33.3391123735,8,3.31418600467253,1,"No",NA,-6.889934539795,NA,NA,NA,-6.889934539795,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Anomalopus","brevicollis",NA,36.3,NA,"ct","IUCN",23.1474506355,21,2.11625551480255,1,"No",NA,-0.746147155761697,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Anomalopus","leuckartii",NA,35,NA,"ct","IUCN",28.0956848385,50,2.61739583283408,1,"No",NA,0.5609550476075,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Bassiana","duperreyi",NA,NA,"ct","ct","GARD",38.709453526715,45,2.07944154167984,1,"No","Yes",NA,NA,-2.82412237235496,0.397622377622378,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Bassiana","duperreyi",3,43.5,"ct","ct","GBIF",36.4667226187228,101,2.07944154167984,1,"No","Yes",-5.4324951171875,7.58893871307373,NA,NA,-5.4324951171875,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Bassiana","duperreyi",3,43.5,"ct","ct","GBIF",36.4667226187228,101,2.07944154167984,1,"No","Yes",-5.4324951171875,7.58893871307373,NA,NA,-5.4324951171875,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Bassiana","platynota",NA,43.6,NA,"ct","GBIF",32.7206823748252,33,2.07944154167984,1,"No",NA,-5.8409080505371,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Calyptotis","temporalis",NA,34.5,NA,"ct","IUCN",22.6552668229999,5,1.28093384546206,1,"No",NA,-15.6975955963135,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Carlia","longipes",NA,40.3,NA,"ct","IUCN",15.8228223039999,4,1.89311196348834,1,"No",NA,-21.090124130249,NA,NA,NA,-9.4958183288574,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Carlia","munda",NA,42.4,NA,"ct","IUCN",19.6888496965,269,1.48160454092422,1,"No",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Carlia","pectoralis",NA,41.3,NA,"ct","IUCN",25.068747862,27,1.85629799036563,1,"No",NA,-5.7012062072753,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Carlia","rhomboidalis",NA,41.2,NA,"ct","IUCN",20.740629127,5,1.80828877117927,1,"No",NA,-22.2802295684814,NA,NA,NA,-12.1669021606445,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Carlia","schmeltzi",NA,42.3,NA,"ct","GBIF",20.7669045955083,77,1.93152141160321,1,"No",NA,-5.0145645141601,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Carlia","vivax",NA,41.3,NA,"ct","IUCN",21.8256279164999,84,1.54756250871601,1,"No",NA,-5.6912498474122,NA,NA,NA,-5.6912498474122,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Cryptoblepharus","litoralis",NA,41.4,NA,"ct","IUCN",16.4416709929999,13,1.70474809223843,1,"No",NA,-6.9666404724122,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Cryptoblepharus","plagiocephalus",NA,43.1,NA,"ct","IUCN",25.676621734,65,1.54756250871601,1,"No",NA,0,NA,NA,NA,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Cryptoblepharus","virgatus",NA,41.1,NA,"ct","IUCN",14.6663369784999,20,1.41098697371026,1,"No",NA,-6.4732093811035,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Ctenotus","essingtoni",NA,45,NA,"ct","GBIF",14.6347780266601,57,1.94591014905531,1,"No",NA,-0.336727142333999,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Ctenotus","pantherinus",NA,36.9,NA,"ct","IUCN",22.9945456974999,503,2.53369681395743,1,"No",NA,4.5089454650879,NA,NA,NA,4.5089454650879,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Ctenotus","regius",8.7,45.1,"ct","ct","IUCN",29.2979374344999,192,1.98787434815435,1,"No","No",-0.8800239562988,8.59173833578825,NA,NA,-0.8800239562988,-0.880020000000002,7.0657609,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Ctenotus","regius",8.7,45.1,"ct","ct","IUCN",29.2979374344999,192,1.98787434815435,1,"No","No",-0.8800239562988,8.59173833578825,NA,NA,-0.8800239562988,-0.880020000000002,7.0657609,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Ctenotus","spaldingi",NA,45.5,NA,"ct","IUCN",24.7663833015,288,2.30258509299405,1,"No",NA,-1.2893142700195,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Scincidae","Ctenotus","taeniolatus",11.4,44.7,"ct","ct","IUCN",26.6773791914999,125,2.07944154167984,1,"No","No",-4.61994934082031,23.1156721115112,-2.51769647261099,0.982758620689655,-4.61994934082031,-4.61995,21.98386,-2.82137888640921,0.431111111111111
