intratherm_id,genus_species,phylum,class,order,family,extractor,ref,original_compilation,population_id,acclim_temp,latitude,longitude,coordinates_source,genus_from_study,species_from_study,location_description,acclim_time,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,elevation_of_collection,lifestage,notes,record_number,record,realm_general,acclim_time_original,acclim_time_units,genus,species
2602,Rhynchocypris oxycephalus,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nikki,Yu_et_al_2018,intratherm_team,Rhynchocypris oxycephalus_40.24_NA,29,40.24,122.45,,Rhynchocypris,oxycephalus,"Gaizhou, Liaoning, China",14,3.76,tmin,0.12,SD,10,critical,lower_critical_limit,0.16666667,NA,NA,held,spring,NA,Adult,NA,NA,NA,Freshwater,NA,NA,Rhynchocypris,oxycephalus
1125,Gymnocephalus cernua,Chordata,Actinopterygii,Perciformes,Percidae,NA,Horoszewicz 1973,Comte,Gymnocephalus cernua_52.29_NA,25.7,52.29,18.24,,Gymnocephalus,cernua,"Slesinskie Lake, Konin, Poland",NA,34.5,tmax,0.2,SD,16,lethal,death,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,Gymnocephalus,cernua
1128,Gymnocephalus cernua,Chordata,Actinopterygii,Perciformes,Percidae,NA,Souchon & Tissot 2012,Comte,Gymnocephalus cernua_NA_NA,15,NA,NA,,Gymnocephalus,cernua,England,NA,28.1,tmax,NA,SD,NA,lethal,death,NA,NA,NA,NA,NA,NA,Adult,"Alabaster J.S., 1964. The effect of heated effluents on fish. In: International conference on water pollution research, N.Y. Pergamon Press Ed., 261–292",NA,NA,Freshwater,NA,days,Gymnocephalus,cernua
1129,Gymnocephalus cernua,Chordata,Actinopterygii,Perciformes,Percidae,NA,Souchon & Tissot 2012,Comte,Gymnocephalus cernua_NA_NA,20,NA,NA,,Gymnocephalus,cernua,England,NA,30.4,tmax,NA,SD,NA,lethal,death,NA,NA,NA,NA,NA,NA,Adult,"Alabaster J.S., 1964. The effect of heated effluents on fish. In: International conference on water pollution research, N.Y. Pergamon Press Ed., 261–292",NA,NA,Freshwater,NA,days,Gymnocephalus,cernua
1126,Gymnocephalus cernua,Chordata,Actinopterygii,Perciformes,Percidae,NA,Souchon & Tissot 2012,Comte,Gymnocephalus cernua_NA_NA,20,NA,NA,,Gymnocephalus,cernua,England,11,30.4,tmax,NA,SD,NA,lethal,death,NA,NA,NA,NA,NA,NA,Juvenile,"Alabaster J.S. and Downing A.L., 1966. A field and laboratory investigation of the effect of heated effluents on fish, Min. Agric. Fish. Food (Gt. Brit.) Ser. I, 1–42.",NA,NA,Freshwater,11,days,Gymnocephalus,cernua
1127,Gymnocephalus cernua,Chordata,Actinopterygii,Perciformes,Percidae,NA,Souchon & Tissot 2012,Comte,Gymnocephalus cernua_52.381587_NA,25.7,52.381587,18.313734,inferred,Gymnocephalus,cernua,"Slesinskie Lake, Konin, Poland",NA,34.5,tmax,NA,SD,NA,lethal,death,NA,NA,NA,NA,NA,NA,Juvenile,"Horoszewicz L., 1973. Lethal and disturbing temperatures in some fish species from lakes with normal and artificially elevated temperature. J. Fish Biol., 5, 165–181.",NA,NA,Freshwater,NA,days,Gymnocephalus,cernua
2846,Squalius cephalus,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,NA,Horoszewicz 1973,Comte,Squalius cephalus_52.29_NA,25.7,52.29,18.24,,Squalius,cephalus,Goslawskie Lake Poland,NA,37.9,tmax,0.37,SD,17,lethal,death,0.11,NA,NA,NA,NA,NA,Juvenile,NA,NA,NA,Freshwater,NA,days,Squalius,cephalus
2847,Squalius cephalus,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,NA,Horoszewicz 1973,Comte,Squalius cephalus_52.34_NA,27.3,52.34,18.35,,Squalius,cephalus,Lichenskie Lake Poland,NA,38.1,tmax,0.33,SD,9,lethal,death,0.11,NA,NA,NA,NA,NA,Juvenile,NA,NA,NA,Freshwater,NA,days,Squalius,cephalus
2848,Squalius cephalus,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,NA,Horoszewicz 1973,Comte,Squalius cephalus_52.34_NA,30.8,52.34,18.35,,Squalius,cephalus,Lichenskie Lake Poland,NA,38.8,tmax,0.16,SD,9,lethal,death,0.11,NA,NA,NA,NA,NA,Juvenile,NA,NA,NA,Freshwater,NA,days,Squalius,cephalus
313,Bathygobius fuscus,Chordata,Teleostei,Perciformes,Gobiidae,NA,Clifton et al. 2010,Comte,Bathygobius fuscus_-5.47_NA,27.76,-5.47,123.76,,Bathygobius,fuscus,Hoga Island Indonesia,NA,41,tmax,1.03,SD,18,critical,LOE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,NA,days,Bathygobius,fuscus
314,Bathygobius fuscus,Chordata,Teleostei,Perciformes,Gobiidae,NA,Clifton et al. 2010,Comte,Bathygobius fuscus_-5.47_NA,13,-5.47,123.76,,Bathygobius,fuscus,Hoga Island Indonesia,14,39.1,tmax,NA,SD,5,critical,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Bathygobius,fuscus
315,Bathygobius fuscus,Chordata,Teleostei,Perciformes,Gobiidae,NA,Clifton et al. 2010,Comte,Bathygobius fuscus_-5.47_NA,21,-5.47,123.76,,Bathygobius,fuscus,Hoga Island Indonesia,14,40.1,tmax,NA,SD,5,critical,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Bathygobius,fuscus
316,Bathygobius fuscus,Chordata,Teleostei,Perciformes,Gobiidae,NA,Clifton et al. 2010,Comte,Bathygobius fuscus_-5.47_NA,22,-5.47,123.76,,Bathygobius,fuscus,Hoga Island Indonesia,14,40.4,tmax,NA,SD,5,critical,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Bathygobius,fuscus
317,Bathygobius fuscus,Chordata,Teleostei,Perciformes,Gobiidae,NA,Clifton et al. 2010,Comte,Bathygobius fuscus_-5.47_NA,28,-5.47,123.76,,Bathygobius,fuscus,Hoga Island Indonesia,14,41.6,tmax,NA,SD,5,critical,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Bathygobius,fuscus
318,Bathygobius fuscus,Chordata,Teleostei,Perciformes,Gobiidae,NA,Clifton et al. 2010,Comte,Bathygobius fuscus_-5.47_NA,32,-5.47,123.76,,Bathygobius,fuscus,Hoga Island Indonesia,14,41.3,tmax,NA,SD,5,critical,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Bathygobius,fuscus
319,Bathygobius fuscus,Chordata,Teleostei,Perciformes,Gobiidae,NA,Clifton et al. 2010,Comte,Bathygobius fuscus_-5.47_NA,36,-5.47,123.76,,Bathygobius,fuscus,Hoga Island Indonesia,14,42.4,tmax,NA,SD,5,critical,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Bathygobius,fuscus
320,Bathygobius fuscus,Chordata,Teleostei,Perciformes,Gobiidae,NA,Clifton et al. 2010,Comte,Bathygobius fuscus_-5.47_NA,38,-5.47,123.76,,Bathygobius,fuscus,Hoga Island Indonesia,14,42.6,tmax,NA,SD,5,critical,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Bathygobius,fuscus
2874,Terapon jarbua,Chordata,Teleostei,Perciformes,Terapontidae,NA,Clifton et al. 2010,Comte,Terapon jarbua_-5.47_NA,27.76,-5.47,123.76,,Terapon,jarbua,Hoga Island Indonesia,NA,42.6,tmax,0.23,SD,9,critical,LOE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,NA,days,Terapon,jarbua
2875,Terapon jarbua,Chordata,Teleostei,Perciformes,Terapontidae,NA,Eme et al. 2011,Comte,Terapon jarbua_-5.47_NA,37,-5.47,123.76,,Terapon,jarbua,Hoga Island Indonesia,10,43.8,tmax,0.3,SD,34,critical,LOE,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,10,days,Terapon,jarbua
321,Bathygobius fuscus,Chordata,Teleostei,Perciformes,Gobiidae,NA,Taylor et al. 2005,Comte,Bathygobius fuscus_5.28_NA,29,5.28,123.6,,Bathygobius,fuscus,Pulau Hoga Philippines,2,41.2,tmax,0.87,SD,25,critical,LOE,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,2,days,Bathygobius,fuscus
766,Dicentrarchus labrax,Chordata,Teleostei,Perciformes,Moronidae,NA,Madeira et al. 2012,Comte,Dicentrarchus labrax_38.82_NA,24,38.82,-9,,Dicentrarchus,labrax,Tagus Brackish Portugal,14,33.29,tmax,2.28,SD,7,critical,LOE,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Dicentrarchus,labrax
1430,Lipophrys trigloides,Chordata,Teleostei,Perciformes,Blenniidae,NA,Madeira et al. 2012,Comte,Lipophrys trigloides_38.82_NA,24,38.82,-9,,Lipophrys,trigloides,Tagus Brackish Portugal,14,34,tmax,0.49,SD,9,critical,LOE,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Lipophrys,trigloides
767,Diplodus vulgaris,Chordata,Teleostei,Perciformes,Sparidae,NA,Madeira et al. 2012,Comte,Diplodus vulgaris_38.82_NA,24,38.82,-9,,Diplodus,vulgaris,Tagus Brackish Portugal,14,31.05,tmax,1.33,SD,13,critical,LOE,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Diplodus,vulgaris
1231,Kuhlia sandvicensis,Chordata,Teleostei,Perciformes,Kuhliidae,NA,Sylvester 1975,Comte,Kuhlia sandvicensis_21.37_NA,20,21.37,-157.98,,Kuhlia,sandvicensis,Oahu estuaries Hawaii,14,38.5,tmax,0.54,SD,18,critical,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Kuhlia,sandvicensis
1232,Kuhlia sandvicensis,Chordata,Teleostei,Perciformes,Kuhliidae,NA,Sylvester 1975,Comte,Kuhlia sandvicensis_21.37_NA,23,21.37,-157.98,,Kuhlia,sandvicensis,Oahu estuaries Hawaii,14,38.9,tmax,0.44,SD,18,critical,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Kuhlia,sandvicensis
1233,Kuhlia sandvicensis,Chordata,Teleostei,Perciformes,Kuhliidae,NA,Sylvester 1975,Comte,Kuhlia sandvicensis_21.37_NA,25.5,21.37,-157.98,,Kuhlia,sandvicensis,Oahu estuaries Hawaii,14,39.9,tmax,0.33,SD,18,critical,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Kuhlia,sandvicensis
1234,Kuhlia sandvicensis,Chordata,Teleostei,Perciformes,Kuhliidae,NA,Sylvester 1975,Comte,Kuhlia sandvicensis_21.37_NA,27,21.37,-157.98,,Kuhlia,sandvicensis,Oahu estuaries Hawaii,14,40.1,tmax,0.23,SD,18,critical,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Kuhlia,sandvicensis
1235,Kuhlia sandvicensis,Chordata,Teleostei,Perciformes,Kuhliidae,NA,Sylvester 1975,Comte,Kuhlia sandvicensis_21.37_NA,29,21.37,-157.98,,Kuhlia,sandvicensis,Oahu estuaries Hawaii,14,41.3,tmax,0.23,SD,18,critical,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Kuhlia,sandvicensis
1792,Mugil cephalus,Chordata,Teleostei,Mugiliformes,Mugilidae,NA,Sylvester 1975,Comte,Mugil cephalus_21.37_NA,20,21.37,-157.98,,Mugil,cephalus,Oahu estuaries Hawaii,14,36.7,tmax,0.82,SD,18,critical,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Mugil,cephalus
1793,Mugil cephalus,Chordata,Teleostei,Mugiliformes,Mugilidae,NA,Sylvester 1975,Comte,Mugil cephalus_21.37_NA,23,21.37,-157.98,,Mugil,cephalus,Oahu estuaries Hawaii,14,37.7,tmax,0.58,SD,18,critical,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Mugil,cephalus
1794,Mugil cephalus,Chordata,Teleostei,Mugiliformes,Mugilidae,NA,Sylvester 1975,Comte,Mugil cephalus_21.37_NA,25.5,21.37,-157.98,,Mugil,cephalus,Oahu estuaries Hawaii,14,38.7,tmax,0.45,SD,18,critical,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Mugil,cephalus
1795,Mugil cephalus,Chordata,Teleostei,Mugiliformes,Mugilidae,NA,Sylvester 1975,Comte,Mugil cephalus_21.37_NA,27,21.37,-157.98,,Mugil,cephalus,Oahu estuaries Hawaii,14,40,tmax,0.14,SD,18,critical,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Mugil,cephalus
1796,Mugil cephalus,Chordata,Teleostei,Mugiliformes,Mugilidae,NA,Sylvester 1975,Comte,Mugil cephalus_21.37_NA,29,21.37,-157.98,,Mugil,cephalus,Oahu estuaries Hawaii,14,40.3,tmax,0.16,SD,18,critical,LOE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,14,days,Mugil,cephalus
2,Abudefduf saxatilis,Chordata,Teleostei,Perciformes,Pomacentridae,NA,Heath 1967,Comte,Abudefduf saxatilis_31.29_NA,16.34,31.29,-113.54,,Abudefduf,saxatilis,Gulf of California near Puerto Penasco Sonora Mexico,NA,34.3,tmax,0.54,SD,10,critical,LOE,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,NA,days,Abudefduf,saxatilis
3,Abudefduf saxatilis,Chordata,Teleostei,Perciformes,Pomacentridae,NA,Heath 1967,Comte,Abudefduf saxatilis_31.29_NA,24.1,31.29,-113.54,,Abudefduf,saxatilis,Gulf of California near Puerto Penasco Sonora Mexico,NA,39.9,tmax,0.26,SD,14,critical,LOE,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,NA,days,Abudefduf,saxatilis
4,Abudefduf saxatilis,Chordata,Teleostei,Perciformes,Pomacentridae,NA,Heath 1967,Comte,Abudefduf saxatilis_31.29_NA,30,31.29,-113.54,,Abudefduf,saxatilis,Gulf of California near Puerto Penasco Sonora Mexico,10,41.3,tmax,0.2,SD,8,critical,LOE,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,10,days,Abudefduf,saxatilis
5,Abudefduf saxatilis,Chordata,Teleostei,Perciformes,Pomacentridae,NA,Heath 1967,Comte,Abudefduf saxatilis_31.29_NA,35,31.29,-113.54,,Abudefduf,saxatilis,Gulf of California near Puerto Penasco Sonora Mexico,10,41.6,tmax,0.13,SD,10,critical,LOE,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,10,days,Abudefduf,saxatilis
1118,Gobiosoma chiquita,Chordata,Teleostei,Perciformes,Gobiidae,NA,Heath 1967,Comte,Gobiosoma chiquita_31.29_NA,16.34,31.29,-113.54,,Gobiosoma,chiquita,Gulf of California near Puerto Penasco Sonora Mexico,NA,34.2,tmax,NA,SD,3,critical,LOE,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,NA,days,Gobiosoma,chiquita
1119,Gobiosoma chiquita,Chordata,Teleostei,Perciformes,Gobiidae,NA,Heath 1967,Comte,Gobiosoma chiquita_31.29_NA,24.1,31.29,-113.54,,Gobiosoma,chiquita,Gulf of California near Puerto Penasco Sonora Mexico,NA,41.2,tmax,0.3,SD,9,critical,LOE,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,NA,days,Gobiosoma,chiquita
